Chart,,,,,,,,
,BHP,Casing Pressure,Choke,Gas Rate,Injection Rate,Oil Rate,Tubing Pressure,Water Rate
2017-10-19 19:00:00,7782.89,3053.75,25.00,2222.87,0.00,955.87,3444.38,1790.00
2017-10-20 19:00:00,8039.98,3148.13,27.00,3260.48,0.00,935.19,3370.63,2915.00
2017-10-21 19:00:00,8163.93,3201.25,29.00,4135.83,0.00,1161.98,3215.00,3529.00
2017-10-22 19:00:00,8253.39,3071.25,22.00,3405.98,0.00,1175.94,3611.25,2757.00
2017-10-23 19:00:00,8149.14,3052.50,22.00,2541.31,0.00,1011.18,3657.50,2202.00
2017-10-24 19:00:00,8127.58,3058.75,22.00,2495.46,0.00,957.87,3670.63,2149.00
2017-10-25 19:00:00,8134.82,3047.50,22.00,2529.31,0.00,961.97,3720.00,2088.00
2017-10-26 19:00:00,8026.02,3055.00,22.00,2365.47,0.00,938.92,3641.88,1958.00
2017-10-27 19:00:00,7701.51,3235.00,22.00,3259.78,0.00,1315.56,3161.88,2434.00
2017-10-28 19:00:00,7844.66,3163.13,29.00,4677.63,0.00,1926.59,2983.13,2969.00
2017-10-29 19:00:00,7428.96,3113.13,22.00,2683.63,0.00,1062.00,3028.75,2100.00
2017-10-30 19:00:00,7730.37,3038.75,30.00,4484.44,0.00,1789.87,2813.13,3126.00
2017-10-31 19:00:00,7902.51,2769.38,31.00,4478.86,0.00,1834.34,2975.00,3117.00
2017-11-01 19:00:00,7709.30,2795.63,64.00,4350.09,0.00,1753.16,2823.75,3070.00
2017-11-02 19:00:00,7733.89,2807.50,31.00,4544.48,0.00,1968.06,2744.38,3150.00
2017-11-03 19:00:00,7728.01,2819.38,31.00,4586.22,0.00,1949.17,2656.88,3312.00
2017-11-04 19:00:00,7716.35,2790.63,31.00,4661.95,0.00,2025.00,2582.50,3385.00
2017-11-05 18:00:00,7751.04,2733.13,28.00,4431.61,0.00,1803.98,2726.25,3302.00
2017-11-06 18:00:00,7907.87,2655.63,28.00,3739.07,0.00,1456.15,3118.13,2955.00
2017-11-07 18:00:00,7762.04,2691.25,28.00,3487.86,0.00,1424.38,2965.63,2917.00
2017-11-08 18:00:00,7633.13,2697.50,28.00,3735.00,0.00,1384.92,2916.88,2863.00
2017-11-09 18:00:00,7657.82,2684.38,31.00,3775.48,0.00,1526.83,2899.38,2862.00
2017-11-10 18:00:00,7473.85,2708.13,31.00,3903.77,0.00,1591.58,2681.25,2916.00
2017-11-11 18:00:00,7527.04,2716.25,31.00,4297.27,0.00,1619.46,2670.00,3096.00
2017-11-12 18:00:00,7555.06,2723.75,33.00,4237.96,0.00,1826.91,2604.38,3122.00
2017-11-13 18:00:00,8045.96,2571.88,40.00,4274.77,0.00,1645.25,3166.25,3119.00
2017-11-14 18:00:00,7428.99,2453.13,34.00,4649.30,0.00,1962.52,2340.63,3345.00
2017-11-15 18:00:00,7386.15,2460.63,64.00,4840.10,0.00,1982.84,2261.88,3419.00
2017-11-16 18:00:00,7226.07,2394.38,34.00,4643.89,0.00,1824.84,2140.00,3436.00
2017-11-17 18:00:00,7597.27,2346.88,34.00,4912.06,0.00,1770.81,2391.88,3703.00
2017-11-18 18:00:00,7326.08,2359.38,34.00,4581.11,0.00,1701.47,2221.25,3538.00
2017-11-19 18:00:00,6986.37,2402.50,34.00,3477.80,0.00,1424.63,2267.50,2789.00
2017-11-20 18:00:00,7329.66,2418.75,36.00,3942.63,0.00,1467.14,2464.38,3140.00
2017-11-21 18:00:00,7590.12,2372.50,25.00,3909.89,0.00,1510.33,2741.25,3071.00
2017-11-22 18:00:00,7332.70,2402.50,30.00,3363.98,0.00,1297.31,2610.63,2824.00
2017-11-23 18:00:00,7516.89,2391.88,31.00,3847.37,0.00,1505.55,2712.50,2977.00
2017-11-24 18:00:00,7294.69,2413.13,34.00,3489.15,0.00,1349.29,2583.13,2811.00
2017-11-25 18:00:00,8090.24,2155.00,26.00,3355.74,0.00,1332.89,3501.25,2538.00
2017-11-26 18:00:00,7174.65,2436.25,37.00,2966.41,0.00,1199.89,2530.63,2599.00
2017-11-27 18:00:00,7453.72,2351.88,33.00,3498.28,0.00,1475.39,2825.00,2579.00
2017-11-28 18:00:00,7127.26,2467.50,38.00,4039.95,0.00,1532.14,2321.25,3018.00
2017-11-29 18:00:00,7146.03,2469.38,40.00,4485.74,0.00,1777.43,2278.13,3054.00
2017-11-30 18:00:00,6922.04,2442.50,39.00,3229.76,0.00,1171.71,2346.88,2600.00
2017-12-01 18:00:00,7148.86,2428.75,39.00,4274.94,0.00,1633.20,2280.63,3113.00
2017-12-02 18:00:00,7074.66,2431.25,39.00,4211.96,0.00,1702.21,2233.13,3011.00
2017-12-03 18:00:00,7089.24,2401.88,39.00,3969.24,0.00,1556.99,2321.25,2919.00
2017-12-04 18:00:00,7086.45,2392.50,39.00,4186.84,0.00,1761.23,2196.25,3058.00
2017-12-05 18:00:00,7021.44,2355.00,40.00,4223.03,0.00,1628.76,2185.63,3054.00
2017-12-06 18:00:00,6882.21,2320.63,42.00,3835.77,0.00,1579.31,2120.00,2876.00
2017-12-07 18:00:00,6787.68,2283.13,41.00,4158.09,0.00,1387.63,2063.75,3007.00
2017-12-08 18:00:00,6795.33,1941.25,24.00,1408.40,0.00,641.15,2581.88,1214.00
2017-12-09 18:00:00,7149.64,2335.63,35.00,1871.11,0.00,676.07,2540.63,2238.00
2017-12-10 18:00:00,7060.76,2388.75,39.00,3773.66,0.00,1553.77,2318.13,2829.00
2017-12-11 18:00:00,7034.94,2370.63,38.00,3535.80,0.00,1397.28,2439.38,2590.00
2017-12-12 18:00:00,6990.56,2363.13,38.00,4122.33,0.00,1692.67,2201.25,2909.00
2017-12-13 18:00:00,6885.39,2315.00,63.00,4180.35,0.00,1650.53,2116.25,2918.00
2017-12-14 18:00:00,6853.41,2305.63,40.00,3935.13,0.00,1627.65,2126.88,2804.00
2017-12-15 18:00:00,7101.26,2231.25,36.00,4077.94,0.00,1654.33,2371.88,2809.00
2017-12-16 18:00:00,6916.59,2253.13,37.00,3686.44,0.00,1525.67,2186.88,2809.00
2017-12-17 18:00:00,7064.17,2242.50,36.00,3685.16,0.00,1509.02,2335.00,2809.00
2017-12-18 18:00:00,6660.18,2211.88,41.00,3895.57,0.00,1524.17,1971.25,2809.00
2017-12-19 18:00:00,6720.82,2145.63,41.00,4417.90,0.00,1658.27,2040.00,2809.00
2017-12-20 18:00:00,6667.24,2153.13,41.00,4393.31,0.00,1785.94,1940.63,2809.00
2017-12-21 18:00:00,6599.22,2128.13,35.00,4267.07,0.00,1642.64,1915.63,2809.00
2017-12-22 18:00:00,6849.82,2113.75,39.00,3541.65,0.00,1453.26,2126.25,2809.00
2017-12-23 18:00:00,6611.46,2106.88,41.00,4110.09,0.00,1676.61,1898.13,2809.00
2017-12-24 18:00:00,6465.97,2069.38,44.00,4360.80,0.00,1591.53,1818.75,2809.00
2017-12-25 18:00:00,6434.85,2028.75,32.00,4340.48,0.00,1389.68,1858.75,2809.00
2017-12-26 18:00:00,6424.92,2038.75,40.00,3724.67,0.00,1040.97,1892.50,2809.00
2017-12-27 18:00:00,6639.75,2020.00,36.00,3436.24,0.00,720.24,2148.13,2809.00
2017-12-28 18:00:00,6601.40,2041.88,40.00,3556.79,0.00,1454.71,1894.38,2809.00
2017-12-29 18:00:00,6591.42,2029.38,41.00,3989.47,0.00,1628.58,1882.50,2809.00
2017-12-30 18:00:00,6745.41,1998.13,40.00,3427.60,0.00,1378.66,2035.00,2809.00
2017-12-31 18:00:00,6347.63,2018.75,40.00,3840.47,0.00,1199.16,1785.63,2809.00
2018-01-01 18:00:00,6429.31,2002.50,38.00,3301.23,0.00,720.00,1928.75,2809.00
2018-01-02 18:00:00,6861.82,1993.13,64.00,3836.33,0.00,1655.00,2110.63,2809.00
2018-01-03 18:00:00,6635.57,2038.13,42.00,2151.54,0.00,962.13,1845.00,2691.00
2018-01-04 18:00:00,7499.72,1784.38,60.00,3150.32,0.00,448.95,3401.25,2235.00
2018-01-05 18:00:00,7809.39,1698.75,60.00,0.13,0.00,8.22,3695.00,0.00
2018-01-06 18:00:00,6614.90,2070.00,40.00,445.14,0.00,172.21,1978.75,815.00
2018-01-07 18:00:00,7249.80,2093.13,40.00,3676.94,0.00,1351.95,2348.75,3221.00
2018-01-08 18:00:00,6596.57,2068.13,40.00,4226.44,0.00,1579.15,1920.63,2828.00
2018-01-09 18:00:00,6965.39,1978.75,27.00,2302.64,0.00,913.15,2625.00,1895.00
2018-01-10 18:00:00,6771.60,2039.00,31.00,2379.34,0.00,912.73,2349.00,2100.00
2018-01-11 18:00:00,6696.72,2052.50,20.00,2992.86,0.00,1097.35,2246.25,2341.00
2018-01-12 18:00:00,6873.08,1974.38,27.00,1398.33,0.00,589.77,2539.38,1410.00
2018-01-13 18:00:00,6658.52,2053.75,40.00,2456.17,0.00,968.31,2232.50,2126.00
2018-01-14 18:00:00,6911.50,1966.88,28.00,2892.76,0.00,1069.59,2608.13,2035.00
2018-01-15 18:00:00,6938.49,1971.25,32.00,1489.49,0.00,619.87,2603.75,1473.00
2018-01-16 18:00:00,6975.21,1979.38,58.00,1941.11,0.00,772.32,2628.75,1758.00
2018-01-17 18:00:00,6587.66,2033.13,40.00,3236.33,0.00,1157.52,2143.75,2397.00
2018-01-18 18:00:00,6491.33,1862.50,63.00,2690.18,0.00,952.35,2252.50,1934.00
2018-01-19 18:00:00,6998.86,1936.88,30.00,3036.34,0.00,1204.08,2643.13,2100.00
2018-01-20 18:00:00,6973.83,1930.00,26.00,2061.51,0.00,782.96,2679.38,1744.00
