Well,PERIOD,TP,CP,BH,GROSS OIL,GROSS WTR,GROSS GAS,GROSS BOE,Downtime,Lift,Choke,Cum Prod,Days Online,Formation,Pad,Comp Order
FORAKER 1207 1SMH-11,3/25/2019,,,,288.54,0,0,288.54,0,FLOW,25.52380952,288.54,1,SM,Pad3,3Z
FORAKER 1207 1SMH-11,3/26/2019,0,931,,238.68,933,471,317.18,0,FLOW,31.5,527.22,2,SM,Pad3,3Z
FORAKER 1207 1SMH-11,3/27/2019,0,868,,483.93,2139,655,593.0967,0,FLOW,34.16666667,1011.15,3,SM,Pad3,3Z
FORAKER 1207 1SMH-11,3/28/2019,0,933,,563.02,1981,900,713.02,0,FLOW,37.75,1574.17,4,SM,Pad3,3Z
FORAKER 1207 1SMH-11,3/29/2019,0,888,,684.58,2208,1376,913.9133,0,FLOW,42.58333333,2258.75,5,SM,Pad3,3Z
FORAKER 1207 1SMH-11,3/30/2019,0,846,,787.24,2695,1842,1094.24,0,FLOW,47.41666667,3045.99,6,SM,Pad3,3Z
FORAKER 1207 1SMH-11,3/31/2019,0,804,,902.44,2881,2140,1259.1067,0,FLOW,51.75,3948.43,7,SM,Pad3,3Z
FORAKER 1207 1SMH-11,4/1/2019,0,751,,1014.15,3049,2487,1428.65,0,FLOW,57.08333333,4962.58,8,SM,Pad3,3Z
FORAKER 1207 1SMH-11,4/2/2019,0,748,,1127.17,3184,2881,1607.3367,0,FLOW,61.83333333,6089.75,9,SM,Pad3,3Z
FORAKER 1207 1SMH-11,4/3/2019,0,732,,1154.76,3147,3259,1697.9267,0,FLOW,64,7244.51,10,SM,Pad3,3Z
FORAKER 1207 1SMH-11,4/4/2019,0,736,,1169.44,2973,3498,1752.44,0,FLOW,64,8413.95,11,SM,Pad3,3Z
FORAKER 1207 1SMH-11,4/5/2019,0,737,,1178.28,2882,3699,1794.78,0,FLOW,64,9592.23,12,SM,Pad3,3Z
FORAKER 1207 1SMH-11,4/6/2019,0,741,,1157.76,2668,3849,1799.26,0,FLOW,64,10749.99,13,SM,Pad3,3Z
FORAKER 1207 1SMH-11,4/7/2019,0,724,,1149.6,2515,3946,1807.2667,0,FLOW,64,11899.59,14,SM,Pad3,3Z
FORAKER 1207 1SMH-11,4/8/2019,0,703,,1115.01,2267,4122,1802.01,0,FLOW,64,13014.6,15,SM,Pad3,3Z
FORAKER 1207 1SMH-11,4/9/2019,0,691,,1070.54,2087,4111,1755.7067,0,FLOW,64,14085.14,16,SM,Pad3,3Z
FORAKER 1207 1SMH-11,4/10/2019,0,686,,1016.54,1928,4247,1724.3733,0,FLOW,64,15101.68,17,SM,Pad3,3Z
FORAKER 1207 1SMH-11,4/11/2019,0,671,,989.07,1776,4277,1701.9033,0,FLOW,64,16090.75,18,SM,Pad3,3Z
FORAKER 1207 1SMH-11,4/12/2019,0,658,,921.1,1655,4389,1652.6,0,FLOW,64,17011.85,19,SM,Pad3,3Z
FORAKER 1207 1SMH-11,4/13/2019,0,643,,920.68,1516,4114,1606.3467,0,FLOW,64,17932.53,20,SM,Pad3,3Z
FORAKER 1207 1SMH-11,4/14/2019,0,621,,889.45,1434,4525,1643.6167,0,FLOW,64,18821.98,21,SM,Pad3,3Z
FORAKER 1207 1SMH-11,4/15/2019,0,616,,849.21,1374,4391,1581.0433,0,FLOW,64,19671.19,22,SM,Pad3,3Z
FORAKER 1207 1SMH-11,4/16/2019,0,595,,823.66,1327,4417,1559.8267,0,FLOW,64,20494.85,23,SM,Pad3,3Z
FORAKER 1207 1SMH-11,4/17/2019,0,595,,790.67,1266,4398,1523.67,0,FLOW,64,21285.52,24,SM,Pad3,3Z
FORAKER 1207 1SMH-11,4/18/2019,0,580,,767.55,1228,4412,1502.8833,0,FLOW,64,22053.07,25,SM,Pad3,3Z
FORAKER 1207 1SMH-11,4/19/2019,0,569,,730.49,1183,4437,1469.99,0,FLOW,64,22783.56,26,SM,Pad3,3Z
FORAKER 1207 1SMH-11,4/20/2019,0,566,,710.7,1129,4399,1443.8667,0,FLOW,64,23494.26,27,SM,Pad3,3Z
FORAKER 1207 1SMH-11,4/21/2019,0,558,,699.88,1054,4357,1426.0467,0,FLOW,64,24194.14,28,SM,Pad3,3Z
FORAKER 1207 1SMH-11,4/22/2019,0,549,,676.74,1023,4359,1403.24,0,FLOW,64,24870.88,29,SM,Pad3,3Z
FORAKER 1207 1SMH-11,4/23/2019,0,543,,725.66,1002,4435,1464.8267,0,FLOW,,25596.54,30,SM,Pad3,3Z
FORAKER 1207 1SMH-11,4/24/2019,0,531,,617.22,883,4853,1426.0533,0,FLOW,,26213.76,31,SM,Pad3,3Z
FORAKER 1207 1SMH-11,4/25/2019,0,524,,596.19,875,4501,1346.3567,0,FLOW,,26809.95,32,SM,Pad3,3Z
FORAKER 1207 1SMH-11,4/26/2019,0,517,,617.35,850,4443,1357.85,0,FLOW,,27427.3,33,SM,Pad3,3Z
FORAKER 1207 1SMH-11,4/27/2019,0,502,2338,561.11,821,4540,1317.7767,0,FLOW,,27988.41,34,SM,Pad3,3Z
FORAKER 1207 1SMH-11,4/28/2019,0,495,,540.97,869,4391,1272.8033,0,FLOW,,28529.38,35,SM,Pad3,3Z
FORAKER 1207 1SMH-11,4/29/2019,0,481,,577.06,985,4406,1311.3933,0,FLOW,,29106.44,36,SM,Pad3,3Z
FORAKER 1207 1SMH-11,4/30/2019,0,476,,508.41,816,4358,1234.7433,0,FLOW,,29614.85,37,SM,Pad3,3Z
FORAKER 1207 1SMH-11,5/1/2019,0,462,,513.37,912,4439,1253.2033,0,FLOW,,30128.22,38,SM,Pad3,3Z
FORAKER 1207 1SMH-11,5/2/2019,0,456,,476.82,862,4097,1159.6533,0,FLOW,,30605.04,39,SM,Pad3,3Z
FORAKER 1207 1SMH-11,5/3/2019,0,443,,500.55,857,4208,1201.8833,0,FLOW,,31105.59,40,SM,Pad3,3Z
FORAKER 1207 1SMH-11,5/4/2019,0,434,,460.65,829,4055,1136.4833,0,FLOW,,31566.24,41,SM,Pad3,3Z
FORAKER 1207 1SMH-11,5/5/2019,0,441,,456.25,809,4159,1149.4167,0,FLOW,,32022.49,42,SM,Pad3,3Z
FORAKER 1207 1SMH-11,5/6/2019,0,413,,445.58,787,3600,1045.58,0,FLOW,,32468.07,43,SM,Pad3,3Z
FORAKER 1207 1SMH-11,5/7/2019,0,412,,426.87,778,3970,1088.5367,0,FLOW,,32894.94,44,SM,Pad3,3Z
FORAKER 1207 1SMH-11,5/8/2019,0,405,,402.28,755,3814,1037.9467,0,FLOW,,33297.22,45,SM,Pad3,3Z
FORAKER 1207 1SMH-11,5/9/2019,0,402,,424.49,738,3720,1044.49,0,FLOW,,33721.71,46,SM,Pad3,3Z
FORAKER 1207 1SMH-11,5/10/2019,0,398,,397.57,724,3836,1036.9033,0,FLOW,,34119.28,47,SM,Pad3,3Z
FORAKER 1207 1SMH-11,5/11/2019,0,389,,399.93,710,3762,1026.93,0,FLOW,,34519.21,48,SM,Pad3,3Z
FORAKER 1207 1SMH-11,5/12/2019,0,386,,382.98,695,3742,1006.6467,0,FLOW,,34902.19,49,SM,Pad3,3Z
FORAKER 1207 1SMH-11,5/13/2019,0,384,,387.99,689,3713,1006.8233,0,FLOW,,35290.18,50,SM,Pad3,3Z
FORAKER 1207 1SMH-11,5/14/2019,0,387,,373.6,673,3666,984.6,0,FLOW,,35663.78,51,SM,Pad3,3Z
FORAKER 1207 1SMH-11,5/15/2019,0,378,,392.09,611,3650,1000.4233,0,FLOW,,36055.87,52,SM,Pad3,3Z
FORAKER 1207 1SMH-11,5/16/2019,0,370,,411.59,588,3826,1049.2567,0,FLOW,,36467.46,53,SM,Pad3,3Z
FORAKER 1207 1SMH-11,5/17/2019,0,368,,387.35,592,3915,1039.85,0,FLOW,,36854.81,54,SM,Pad3,3Z
FORAKER 1207 1SMH-11,5/18/2019,0,362,,352.65,589,3899,1002.4833,0,FLOW,,37207.46,55,SM,Pad3,3Z
FORAKER 1207 1SMH-11,5/19/2019,0,379,,292.91,582,3604,893.5767,0,FLOW,,37500.37,56,SM,Pad3,3Z
FORAKER 1207 1SMH-11,5/20/2019,0,368,,334.49,580,2969,829.3233,0,FLOW,,37834.86,57,SM,Pad3,3Z
FORAKER 1207 1SMH-11,5/21/2019,0,360,,358.26,386,3515,944.0933,0,FLOW,,38193.12,58,SM,Pad3,3Z
FORAKER 1207 1SMH-11,5/22/2019,0,363,,355.63,565,3679,968.7967,0,FLOW,,38548.75,59,SM,Pad3,3Z
FORAKER 1207 1SMH-11,5/23/2019,0,389,,280.5,557,3758,906.8333,0,FLOW,,38829.25,60,SM,Pad3,3Z
FORAKER 1207 1SMH-11,5/24/2019,0,381,,306.07,545,3018,809.07,0,FLOW,,39135.32,61,SM,Pad3,3Z
FORAKER 1207 1SMH-11,5/25/2019,0,378,,295.64,556,3189,827.14,0,FLOW,,39430.96,62,SM,Pad3,3Z
FORAKER 1207 1SMH-11,5/26/2019,0,375,,301.21,545,3128,822.5433,0,FLOW,,39732.17,63,SM,Pad3,3Z
FORAKER 1207 1SMH-11,5/27/2019,0,371,,288.85,539,3241,829.0167,0,FLOW,,40021.02,64,SM,Pad3,3Z
FORAKER 1207 1SMH-11,5/28/2019,0,361,,276.3,531,3028,780.9667,0,FLOW,,40297.32,65,SM,Pad3,3Z
FORAKER 1207 1SMH-11,5/29/2019,0,365,,287.34,480,2929,775.5067,0,FLOW,,40584.66,66,SM,Pad3,3Z
FORAKER 1207 1SMH-11,5/30/2019,0,360,,323.6,520,3323,877.4333,0,FLOW,,40908.26,67,SM,Pad3,3Z
FORAKER 1207 1SMH-11,5/31/2019,0,362,,275.41,514,3397,841.5767,0,FLOW,,41183.67,68,SM,Pad3,3Z
FORAKER 1207 1SMH-11,6/1/2019,0,361,,281.82,511,2980,778.4867,0,FLOW,,41465.49,69,SM,Pad3,3Z
FORAKER 1207 1SMH-11,6/2/2019,0,355,,258.9,507,3040,765.5667,0,FLOW,,41724.39,70,SM,Pad3,3Z
FORAKER 1207 1SMH-11,6/3/2019,0,359,,276.12,498,2873,754.9533,0,FLOW,,42000.51,71,SM,Pad3,3Z
FORAKER 1207 1SMH-11,6/4/2019,0,343,,277.59,503,3090,792.59,0,FLOW,,42278.1,72,SM,Pad3,3Z
FORAKER 1207 1SMH-11,6/5/2019,0,354,,262.91,521,2956,755.5767,0,FLOW,,42541.01,73,SM,Pad3,3Z
FORAKER 1207 1SMH-11,6/6/2019,0,350,,269.98,491,3205,804.1467,0,FLOW,,42810.99,74,SM,Pad3,3Z
FORAKER 1207 1SMH-11,6/7/2019,0,344,,258.17,485,3132,780.17,0,FLOW,,43069.16,75,SM,Pad3,3Z
FORAKER 1207 1SMH-11,6/8/2019,0,345,,257.39,487,2894,739.7233,0,FLOW,,43326.55,76,SM,Pad3,3Z
FORAKER 1207 1SMH-11,6/9/2019,0,331,,240.12,478,2905,724.2867,0,FLOW,,43566.67,77,SM,Pad3,3Z
FORAKER 1207 1SMH-11,6/10/2019,0,320,,230.43,478,2885,711.2633,0,FLOW,,43797.1,78,SM,Pad3,3Z
FORAKER 1207 1SMH-11,6/11/2019,0,319,,278.4,454,2800,745.0667,0,FLOW,,44075.5,79,SM,Pad3,3Z
FORAKER 1207 1SMH-11,6/12/2019,0,256.62,,262.24,473.16,3369,823.74,0,FLOW,,44337.74,80,SM,Pad3,3Z
FORAKER 1207 1SMH-11,6/13/2019,0,251.76,,262.82,450.36,3239,802.6533,0,FLOW,,44600.56,81,SM,Pad3,3Z
FORAKER 1207 1SMH-11,6/14/2019,0,254.87,,231.8,450.69,3202,765.4667,0,FLOW,,44832.36,82,SM,Pad3,3Z
FORAKER 1207 1SMH-11,6/15/2019,0,255,,279.7,450,2981,776.5333,0,FLOW,,45112.06,83,SM,Pad3,3Z
FORAKER 1207 1SMH-11,6/16/2019,0,240,,226.05,442,3752,851.3833,0,FLOW,,45338.11,84,SM,Pad3,3Z
FORAKER 1207 1SMH-11,6/17/2019,0,240,,226.25,440,2037,565.75,0,FLOW,,45564.36,85,SM,Pad3,3Z
FORAKER 1207 1SMH-11,6/18/2019,0,228,,238.05,428,3747,862.55,0,FLOW,,45802.41,86,SM,Pad3,3Z
FORAKER 1207 1SMH-11,6/19/2019,0,221,,224.86,286,3175,754.0267,0,FLOW,,46027.27,87,SM,Pad3,3Z
FORAKER 1207 1SMH-11,6/20/2019,0,242,,231.9,300,2826,702.9,0,FLOW,,46259.17,88,SM,Pad3,3Z
FORAKER 1207 1SMH-11,6/21/2019,0,245,,214.35,300,3240,754.35,0,FLOW,,46473.52,89,SM,Pad3,3Z
FORAKER 1207 1SMH-11,6/22/2019,0,269,,263.16,272,2746,720.8267,0,FLOW,,46736.68,90,SM,Pad3,3Z
FORAKER 1207 1SMH-11,6/23/2019,0,253,,165.86,400,3528,753.86,0,FLOW,,46902.54,91,SM,Pad3,3Z
FORAKER 1207 1SMH-11,6/24/2019,0,244,,220.81,522,2286,601.81,0,FLOW,,47123.35,92,SM,Pad3,3Z
FORAKER 1207 1SMH-11,6/25/2019,0,281,,197.61,478,2901,681.11,0,FLOW,,47320.96,93,SM,Pad3,3Z
FORAKER 1207 1SMH-11,6/26/2019,0,467,,207.49,450,2769,668.99,0,FLOW,,47528.45,94,SM,Pad3,3Z
FORAKER 1207 1SMH-11,6/27/2019,0,282,,0,86,2759,459.8333,0,FLOW,,47528.45,95,SM,Pad3,3Z
FORAKER 1207 1SMH-11,7/6/2019,0,271,,181.95,453,2968,,,,,47710.4,104.00,SM,Pad3,3Z
FORAKER 1207 1SMH-11,7/7/2019,0,273,,193.73,443,2506,,,,,47904.13,105.00,SM,Pad3,3Z
FORAKER 1207 1SMH-11,7/8/2019,0,265,,117.36,441,2578,,,,,48021.49,106.00,SM,Pad3,3Z
FORAKER 1207 1SMH-11,7/9/2019,0,275,,250.59,413,2228,,,,,48272.08,107.00,SM,Pad3,3Z
FORAKER 1207 1SMH-11,7/10/2019,0,223,,185.98,443,3113,,,,,48458.06,108.00,SM,Pad3,3Z
FORAKER 1207 1SMH-11,7/11/2019,0,188,,235.22,446,2511,,,,,48693.28,109.00,SM,Pad3,3Z
FORAKER 1207 1SMH-11,7/12/2019,0,187,,209.76,470,3429,,,,,48903.04,110.00,SM,Pad3,3Z
FORAKER 1207 1SMH-11,7/13/2019,0,187,,189.59,437,3084,,,,,49092.63,111.00,SM,Pad3,3Z
FORAKER 1207 1SMH-11,7/14/2019,0,190,,154.06,440,2702,,,,,49246.69,112.00,SM,Pad3,3Z
FORAKER 1207 1SMH-11,7/15/2019,0,183,,149.11,292,2437,,,,,49395.8,113.00,SM,Pad3,3Z
FORAKER 1207 1SMH-11,7/16/2019,0,184,,190.1,305,2316,,,,,49585.9,114.00,SM,Pad3,3Z
FORAKER 1207 1SMH-11,7/17/2019,0,174,,178.43,134,2826,,,,,49764.33,115.00,SM,Pad3,3Z
FORAKER 1207 1SMH-11,7/18/2019,0,173,,205.54,392,2864,,,,,49969.87,116.00,SM,Pad3,3Z
FORAKER 1207 1SMH-11,7/19/2019,0,171,,203.24,296,2830,,,,,50173.11,117.00,SM,Pad3,3Z
FORAKER 1207 1SMH-11,7/20/2019,0,169,,192.86,563,2810,,,,,50365.97,118.00,SM,Pad3,3Z
FORAKER 1207 1SMH-11,7/21/2019,0,170,,157.02,347,2762,,,,,50522.99,119.00,SM,Pad3,3Z
FORAKER 1207 1SMH-11,7/22/2019,0,169,,127,458,2772,,,,,50649.99,120.00,SM,Pad3,3Z
FORAKER 1207 1SMH-11,7/23/2019,0,167.38,,136.01,491.6,2725.51,,,,,50786,121.00,SM,Pad3,3Z
FORAKER 1207 1SMH-11,7/24/2019,0,184.7,,148.52,469.72,2597.37,,,,,50934.52,122.00,SM,Pad3,3Z
FORAKER 1207 1SMH-11,7/25/2019,0,182.56,,165.11,375.54,2602.71,,,,,51099.63,123.00,SM,Pad3,3Z
FORAKER 1207 1SMH-11,7/26/2019,0,185.43,,161.7,407.41,2611.46,,,,,51261.33,124.00,SM,Pad3,3Z
FORAKER 1207 1SMH-11,7/27/2019,0,173.84,,141.71,416.8,2569.28,,,,,51403.04,125.00,SM,Pad3,3Z
FORAKER 1207 1SMH-11,7/28/2019,0,175.89,,156.8,407.23,2556.1,,,,,51559.84,126.00,SM,Pad3,3Z
FORAKER 1207 1SMH-11,7/29/2019,0,177.2,,165.23,400.07,2502.87,,,,,51725.07,127.00,SM,Pad3,3Z
FORAKER 1207 1SMH-11,7/30/2019,0,178.66,,153.98,348.52,2540.74,,,,,51879.05,128.00,SM,Pad3,3Z
FORAKER 1207 1SMH-11,7/31/2019,0,185.24,,162.29,440.07,2746.44,,,,,52041.34,129.00,SM,Pad3,3Z
FORAKER 1207 2UMH-11,3/25/2019,,,,166.53,0,0,166.53,0,FLOW,26.92307692,166.53,1,UM,Pad3,3Z
FORAKER 1207 2UMH-11,3/26/2019,0,1101,,269.23,750,556,361.8967,0,FLOW,29.91666667,435.76,2,UM,Pad3,3Z
FORAKER 1207 2UMH-11,3/27/2019,0,1110,,598.14,1626,812,733.4733,0,FLOW,34.16666667,1033.9,3,UM,Pad3,3Z
FORAKER 1207 2UMH-11,3/28/2019,0,1040,,631.43,1841,1319,851.2633,0,FLOW,37.16666667,1665.33,4,UM,Pad3,3Z
FORAKER 1207 2UMH-11,3/29/2019,0,960,,673.77,2759,1653,949.27,0,FLOW,41.91666667,2339.1,5,UM,Pad3,3Z
FORAKER 1207 2UMH-11,3/30/2019,0,924,,777.86,3042,1924,1098.5267,0,FLOW,45.41666667,3116.96,6,UM,Pad3,3Z
FORAKER 1207 2UMH-11,3/31/2019,0,81,,739.69,3224,2216,1109.0233,0,FLOW,49.75,3856.65,7,UM,Pad3,3Z
FORAKER 1207 2UMH-11,4/1/2019,0,719,,792.44,3459,2106,1143.44,0,FLOW,53.75,4649.09,8,UM,Pad3,3Z
FORAKER 1207 2UMH-11,4/2/2019,0,731,,920.08,3492,2332,1308.7467,0,FLOW,56.33333333,5569.17,9,UM,Pad3,3Z
FORAKER 1207 2UMH-11,4/3/2019,0,744,,965.91,3684,2768,1427.2433,0,FLOW,58,6535.08,10,UM,Pad3,3Z
FORAKER 1207 2UMH-11,4/4/2019,0,755,,1047.79,3569,2976,1543.79,0,FLOW,62.16666667,7582.87,11,UM,Pad3,3Z
FORAKER 1207 2UMH-11,4/5/2019,0,752,,1084.55,2555,3334,1640.2167,0,FLOW,64,8667.42,12,UM,Pad3,3Z
FORAKER 1207 2UMH-11,4/6/2019,0,756,,1051.94,2143,3649,1660.1067,0,FLOW,64,9719.36,13,UM,Pad3,3Z
FORAKER 1207 2UMH-11,4/7/2019,0,740,,992.28,2679,3816,1628.28,0,FLOW,64,10711.64,14,UM,Pad3,3Z
FORAKER 1207 2UMH-11,4/8/2019,0,727,,934,3749,3841,1574.1667,0,FLOW,64,11645.64,15,UM,Pad3,3Z
FORAKER 1207 2UMH-11,4/9/2019,0,714,,870.13,3097,3982,1533.7967,0,FLOW,64,12515.77,16,UM,Pad3,3Z
FORAKER 1207 2UMH-11,4/10/2019,0,682,,788.94,2872,3953,1447.7733,0,FLOW,64,13304.71,17,UM,Pad3,3Z
FORAKER 1207 2UMH-11,4/11/2019,0,656,,748.01,2710,3871,1393.1767,0,FLOW,64,14052.72,18,UM,Pad3,3Z
FORAKER 1207 2UMH-11,4/12/2019,0,635,,684.87,2631,3884,1332.2033,0,FLOW,64,14737.59,19,UM,Pad3,3Z
FORAKER 1207 2UMH-11,4/13/2019,0,613,,672.4,2663,3751,1297.5667,0,FLOW,64,15409.99,20,UM,Pad3,3Z
FORAKER 1207 2UMH-11,4/14/2019,0,597,,611.33,2897,3724,1231.9967,0,FLOW,64,16021.32,21,UM,Pad3,3Z
FORAKER 1207 2UMH-11,4/15/2019,0,582,,586.33,3250,3698,1202.6633,0,FLOW,64,16607.65,22,UM,Pad3,3Z
FORAKER 1207 2UMH-11,4/16/2019,0,570,,563.45,2854,3678,1176.45,0,FLOW,64,17171.1,23,UM,Pad3,3Z
FORAKER 1207 2UMH-11,4/17/2019,0,558,,535,1050,3663,1145.5,0,FLOW,64,17706.1,24,UM,Pad3,3Z
FORAKER 1207 2UMH-11,4/18/2019,0,542,,514.86,960,3653,1123.6933,0,FLOW,64,18220.96,25,UM,Pad3,3Z
FORAKER 1207 2UMH-11,4/19/2019,0,531,,480.18,921,3587,1078.0133,0,FLOW,64,18701.14,26,UM,Pad3,3Z
FORAKER 1207 2UMH-11,4/20/2019,0,525,,455.21,850,3546,1046.21,0,FLOW,64,19156.35,27,UM,Pad3,3Z
FORAKER 1207 2UMH-11,4/21/2019,0,518,,446.16,795,3483,1026.66,0,FLOW,64,19602.51,28,UM,Pad3,3Z
FORAKER 1207 2UMH-11,4/22/2019,0,502,,413.57,729,3451,988.7367,0,FLOW,64,20016.08,29,UM,Pad3,3Z
FORAKER 1207 2UMH-11,4/23/2019,0,493,,449.64,671,3479,1029.4733,0,FLOW,,20465.72,30,UM,Pad3,3Z
FORAKER 1207 2UMH-11,4/24/2019,0,471,,375.4,764,3910,1027.0667,0,FLOW,,20841.12,31,UM,Pad3,3Z
FORAKER 1207 2UMH-11,4/25/2019,0,434,,346.25,715,3514,931.9167,0,FLOW,,21187.37,32,UM,Pad3,3Z
FORAKER 1207 2UMH-11,4/26/2019,0,440,,353.88,624,3412,922.5467,0,FLOW,,21541.25,33,UM,Pad3,3Z
FORAKER 1207 2UMH-11,4/27/2019,0,436,,321.97,578,3468,899.97,0,FLOW,,21863.22,34,UM,Pad3,3Z
FORAKER 1207 2UMH-11,4/28/2019,0,421,,317.8,661,3334,873.4667,0,FLOW,,22181.02,35,UM,Pad3,3Z
FORAKER 1207 2UMH-11,4/29/2019,0,419,,315.72,593,3345,873.22,0,FLOW,,22496.74,36,UM,Pad3,3Z
FORAKER 1207 2UMH-11,4/30/2019,0,418,,300.45,568,3296,849.7833,0,FLOW,,22797.19,37,UM,Pad3,3Z
FORAKER 1207 2UMH-11,5/1/2019,0,402,,291.45,550,3355,850.6167,0,FLOW,,23088.64,38,UM,Pad3,3Z
FORAKER 1207 2UMH-11,5/2/2019,0,379,,281.02,550,3216,817.02,0,FLOW,,23369.66,39,UM,Pad3,3Z
FORAKER 1207 2UMH-11,5/3/2019,0,369,,269.25,513,3339,825.75,0,FLOW,,23638.91,40,UM,Pad3,3Z
FORAKER 1207 2UMH-11,5/4/2019,0,361,,260.9,478,3213,796.4,0,FLOW,,23899.81,41,UM,Pad3,3Z
FORAKER 1207 2UMH-11,5/5/2019,0,333,,258.12,475,3218,794.4533,0,FLOW,,24157.93,42,UM,Pad3,3Z
FORAKER 1207 2UMH-11,5/6/2019,0,350,,253.96,448,3177,783.46,0,FLOW,,24411.89,43,UM,Pad3,3Z
FORAKER 1207 2UMH-11,5/7/2019,0,338,,232.46,444,3177,761.96,0,FLOW,,24644.35,44,UM,Pad3,3Z
FORAKER 1207 2UMH-11,5/8/2019,0,333,,231.76,427,3073,743.9267,0,FLOW,,24876.11,45,UM,Pad3,3Z
FORAKER 1207 2UMH-11,5/9/2019,0,340,,238.01,410,2959,731.1767,0,FLOW,,25114.12,46,UM,Pad3,3Z
FORAKER 1207 2UMH-11,5/10/2019,0,333,,224.82,390,3045,732.32,0,FLOW,,25338.94,47,UM,Pad3,3Z
FORAKER 1207 2UMH-11,5/11/2019,0,318,,222.06,372,2979,718.56,0,FLOW,,25561,48,UM,Pad3,3Z
FORAKER 1207 2UMH-11,5/12/2019,0,315,,205.39,368,2933,694.2233,0,FLOW,,25766.39,49,UM,Pad3,3Z
FORAKER 1207 2UMH-11,5/13/2019,0,308,,207.47,364,2909,692.3033,0,FLOW,,25973.86,50,UM,Pad3,3Z
FORAKER 1207 2UMH-11,5/14/2019,0,307,,207.47,373,2647,648.6367,0,FLOW,,26181.33,51,UM,Pad3,3Z
FORAKER 1207 2UMH-11,5/15/2019,0,311,,212.33,360,2881,692.4967,0,FLOW,,26393.66,52,UM,Pad3,3Z
FORAKER 1207 2UMH-11,5/16/2019,0,302,,227.59,345,3002,727.9233,0,FLOW,,26621.25,53,UM,Pad3,3Z
FORAKER 1207 2UMH-11,5/17/2019,0,302,,202.63,337,3150,727.63,0,FLOW,,26823.88,54,UM,Pad3,3Z
FORAKER 1207 2UMH-11,5/18/2019,0,290,,183.87,343,3126,704.87,0,FLOW,,27007.75,55,UM,Pad3,3Z
FORAKER 1207 2UMH-11,5/19/2019,0,298,,159.59,337,2851,634.7567,0,FLOW,,27167.34,56,UM,Pad3,3Z
FORAKER 1207 2UMH-11,5/20/2019,0,290,,174.17,343,2365,568.3367,0,FLOW,,27341.51,57,UM,Pad3,3Z
FORAKER 1207 2UMH-11,5/21/2019,0,289,,188.74,318,2782,652.4067,0,FLOW,,27530.25,58,UM,Pad3,3Z
FORAKER 1207 2UMH-11,5/22/2019,0,291,,185.27,311,2909,670.1033,0,FLOW,,27715.52,59,UM,Pad3,3Z
