,Well,Period,OIL,GAS,Delta Days,Gross WTR,Liquid Rate,Cum Oil,Cum Gas,Cum WTR,Cum Liquid,WCT,GOR,MBT Qo,MBT Qw,MBT Ql,Days Online,BHP AVG
1684,FORAKER 1207 7SMH-11,2019-04-24,738.45,2865.0,1,732.3454999999999,1470.7955,13988.660000000002,39159.22,21652.60249875,35641.26249875,49.79247624839754,3.8797481210643916,18.943273071975085,29.566103019339916,24.23264315042438,19.0,1901.0
1685,FORAKER 1207 7SMH-11,2019-04-25,709.95,3001.0,1,688.1419999999997,1398.0919999999996,14698.610000000002,42160.22,22340.74449875,37039.35449875,49.22007993751483,4.227058243538277,20.703725614479897,32.465311663508416,26.492787669731324,20.0,1848.0
1686,FORAKER 1207 7SMH-11,2019-04-26,673.07,3015.0,1,650.8164999999998,1323.8864999999998,15371.680000000002,45175.22,22991.56099875,38363.24099875,49.15953897860579,4.47947464602493,22.83815947821178,35.32725583747494,28.977741671019384,21.0,1794.0
1687,FORAKER 1207 7SMH-11,2019-04-27,658.4,3003.0,1,625.8220000000001,1284.2220000000002,16030.080000000002,48178.22,23617.38299875,39647.46299875,48.73160559467133,4.561057108140948,24.347023086269747,37.738179544263375,30.87274863594456,22.0,1743.0
1688,FORAKER 1207 7SMH-11,2019-04-28,631.32,3006.0,1,590.3680000000002,1221.688,16661.4,51184.22,24207.750998749998,40869.15099875,48.323958326512184,4.761452195400114,26.391370461889373,41.00451074372254,33.453018281877206,23.0,1700.0
1689,FORAKER 1207 7SMH-11,2019-04-29,609.03,2958.0,1,563.4069999999998,1172.437,17270.43,54142.22,24771.157998749997,42041.58799875,48.054351747684514,4.856903600807843,28.35727304073691,43.9667203260698,35.85829174510017,24.0,1661.0
1690,FORAKER 1207 7SMH-11,2019-04-30,588.85,2904.0,1,541.4809999999999,1130.331,17859.28,57046.22,25312.638998749997,43171.91899875,47.90464032217111,4.931646429481192,30.329082109195888,46.74704929397338,38.19405023727563,25.0,1620.0
1691,FORAKER 1207 7SMH-11,2019-05-01,576.31,3238.0,1,520.9515,1097.2615,18435.59,60284.22,25833.590498749996,44269.18049875,47.47742447903257,5.618503930176468,31.98901632801791,49.58924295015946,40.34515063068375,26.0,1585.0
1692,FORAKER 1207 7SMH-11,2019-05-02,546.39,2971.0,1,502.3029999999999,1048.6929999999998,18981.98,63255.22,26335.893498749996,45317.87349875,47.89800256128343,5.437508007101155,34.74071633814675,52.4302930676305,43.213670253115076,27.0,1548.0
1693,FORAKER 1207 7SMH-11,2019-05-03,531.7,2981.0,1,477.5269999999999,1009.2269999999999,19513.68,66236.22,26813.420498749994,46327.10049875,47.31611421414607,5.606545044197856,36.70054542034982,56.15058519989446,45.90354845713601,28.0,1515.0
1694,FORAKER 1207 7SMH-11,2019-05-04,507.26,2928.0,1,458.00449999999995,965.2645,20020.94,69164.22,27271.424998749993,47292.364998749996,47.44860087571852,5.772187832669637,39.46879312384181,59.54401102773007,48.994203141988535,29.0,1486.0
1695,FORAKER 1207 7SMH-11,2019-05-05,494.17,2907.0,1,432.97200000000015,927.1420000000002,20515.109999999997,72071.22,27704.396998749995,48219.506998749996,46.69964255745075,5.882591011190481,41.51427646356516,63.98657880590427,52.00876133186716,30.0,1464.0
1696,FORAKER 1207 7SMH-11,2019-05-06,481.59,2876.0,1,419.54850000000005,901.1385,20996.699999999997,74947.22,28123.945498749996,49120.64549875,46.557604630142876,5.97188479827239,43.598704292032636,67.03383637112275,54.509540429967196,31.0,1462.0
1697,FORAKER 1207 7SMH-11,2019-05-07,470.52,2831.0,1,402.17300000000006,872.693,21467.219999999998,77778.22,28526.118498749995,49993.338498749996,46.084132678960415,6.016747428377115,45.62445804641673,70.92996918925435,57.28628337657114,32.0,1454.0
1698,FORAKER 1207 7SMH-11,2019-05-08,459.34,2837.0,1,401.34650000000016,860.6865000000001,21926.559999999998,80615.22,28927.464998749994,50854.02499875,46.6309742281307,6.176252884573519,47.73492402142204,72.07603653887597,59.08542192627628,33.0,1433.0
1699,FORAKER 1207 7SMH-11,2019-05-09,438.49,2903.0,1,390.3644999999999,828.8544999999999,22365.05,83518.22,29317.829498749994,51682.87949875,47.096866820412984,6.6204474446395585,51.00469794065999,75.10372869138972,62.35458635834155,34.0,1369.0
1700,FORAKER 1207 7SMH-11,2019-05-10,426.55,2851.0,1,373.5019999999999,800.0519999999999,22791.6,86369.22,29691.331498749994,52482.931498750004,46.68471549349292,6.683858867659126,53.43242292814441,79.49443777744163,65.5994004124107,35.0,1418.0
1701,FORAKER 1207 7SMH-11,2019-05-11,431.51,2795.0,1,364.1255,795.6355,23223.109999999997,89164.22,30055.456998749993,53278.56699875,45.76536617584308,6.477254293063892,53.81824291441681,82.54147814077837,66.96353669330995,36.0,1404.0
1702,FORAKER 1207 7SMH-11,2019-05-12,409.19,2887.0,1,379.9700000000001,789.1600000000001,23632.299999999996,92051.22,30435.426998749994,54067.726998750004,48.148664402655996,7.055402135927076,57.75385517730149,80.09955259296783,68.51301003440366,37.0,1375.0
1703,FORAKER 1207 7SMH-11,2019-05-13,407.09,2881.0,1,370.4299999999999,777.5199999999999,24039.389999999996,94932.22,30805.856998749994,54845.24699875,47.642504372877866,7.07705912697438,59.05178216119285,83.16242474624086,70.53869610910331,38.0,1343.0
1704,FORAKER 1207 7SMH-11,2019-05-14,393.88,2934.0,1,365.71,759.5899999999999,24433.269999999997,97866.22,31171.566998749993,55604.83699875,48.14571018575811,7.448969229206865,62.03226871128262,85.23575236868008,73.20375070597296,39.0,1304.0
1705,FORAKER 1207 7SMH-11,2019-05-15,368.81,2928.0,1,357.4099999999999,726.2199999999999,24802.079999999998,100794.22,31528.976998749993,56331.05699875,49.215113877337444,7.939047205878365,67.24893576638377,88.21515066380348,77.56748230391618,40.0,1285.0
1706,FORAKER 1207 7SMH-11,2019-05-16,369.51,2816.0,1,330.08,699.5899999999999,25171.589999999997,103610.22,31859.056998749995,57030.646998749995,47.18192083934877,7.6209033585018,68.12153933587723,96.51919837236426,81.52010034270073,41.0,1273.0
1707,FORAKER 1207 7SMH-11,2019-05-17,357.75,2794.0,1,325.98999999999995,683.74,25529.339999999997,106404.22,32185.046998749996,57714.38699874999,47.67747974376224,7.809923130677848,71.36083857442347,98.7301665656922,84.40984438346446,42.0,1260.0
1708,FORAKER 1207 7SMH-11,2019-05-18,342.47,2760.0,1,310.36000000000007,652.8300000000002,25871.809999999998,109164.22,32495.406998749997,58367.216998749995,47.540707381707335,8.059100067159166,75.54474844511927,104.70230377223221,89.40645650284145,43.0,1245.0
1709,FORAKER 1207 7SMH-11,2019-05-19,332.7,2718.0,1,309.25,641.95,26204.51,111882.22,32804.65699875,59009.16699874999,48.173533764311856,8.169522091974752,78.76318004207995,106.07811478981405,91.92174935547938,44.0,1225.0
1710,FORAKER 1207 7SMH-11,2019-05-20,313.83,2660.0,1,296.48,610.31,26518.34,114542.22,33101.13699875,59619.47699874999,48.57859120774689,8.475926456999012,84.49906000063729,111.64711615876281,97.68720322254264,45.0,1222.0
1711,FORAKER 1207 7SMH-11,2019-05-21,322.93,2618.0,1,291.61000000000007,614.5400000000001,26841.27,117160.22,33392.74699875,60234.01699874999,47.45175253034791,8.107020097234695,83.11792029232342,114.51166626230237,98.01480294000388,46.0,1203.0
1712,FORAKER 1207 7SMH-11,2019-05-22,309.7,2632.0,1,285.77,595.47,27150.97,119792.22,33678.51699875,60829.48699874999,47.99066283775841,8.498546980949307,87.66861478850501,117.85182838908912,102.15373906116176,47.0,1184.0
1713,FORAKER 1207 7SMH-11,2019-05-23,307.58,2732.0,1,277.01000000000005,584.59,27458.550000000003,122524.22,33955.52699875,61414.07699874999,47.38534699533007,8.882242018336694,89.2728720983159,122.5787047353886,105.05495646307666,48.0,1187.0
1714,FORAKER 1207 7SMH-11,2019-05-24,284.02,2374.0,1,271.29,555.31,27742.570000000003,124898.22,34226.81699875,61969.386998749986,48.8537933766725,8.358566298148018,97.67822688543062,126.16320910741273,111.59422124353964,49.0,1180.0
1715,FORAKER 1207 7SMH-11,2019-05-25,265.1,2589.0,1,255.25,520.35,28007.670000000002,127487.22,34482.06699875,62489.736998749984,49.053521668108004,9.76612599019238,105.64945303658996,135.09134965230166,120.09174017248003,50.0,1163.0
1716,FORAKER 1207 7SMH-11,2019-05-26,315.25,2524.0,1,250.1399999999999,565.3899999999999,28322.920000000002,130011.22,34732.20699875,63055.12699874998,44.24202762694776,8.006344171292625,89.84272799365583,138.85107139501883,111.52501282079626,51.0,1143.0
1717,FORAKER 1207 7SMH-11,2019-05-27,286.07,2517.0,1,245.84999999999994,531.92,28608.99,132528.22,34978.05699875,63587.04699874998,46.21935629417957,8.79854581046597,100.0069563393575,142.27397599654265,119.54250074964278,52.0,1135.0
1718,FORAKER 1207 7SMH-11,2019-05-28,270.76,2613.0,1,242.98,513.74,28879.75,135141.22,35221.03699875,64100.78699874998,47.29629773815549,9.650613089082583,106.66180381149358,144.95446949851842,124.7728169867053,53.0,1110.0
1719,FORAKER 1207 7SMH-11,2019-05-29,274.24,2420.0,1,232.96,507.20000000000005,29153.99,137561.22,35453.99699875,64607.98699874998,45.93059936908517,8.824387397899649,106.30830659276546,152.18920414985405,127.38167783665214,54.0,1090.0
1720,FORAKER 1207 7SMH-11,2019-05-30,266.59,2445.0,1,219.09999999999994,485.68999999999994,29420.58,140006.22,35673.09699875,65093.67699874998,45.11107908336592,9.171386773697439,110.3589031846656,162.81650843792792,134.02309497570465,55.0,1083.0
1721,FORAKER 1207 7SMH-11,2019-05-31,250.57,2398.0,1,218.83999999999997,469.40999999999997,29671.15,142404.22,35891.936998749996,65563.08699874998,46.6202253893185,9.570179989623659,118.41461467853296,164.00994790143483,139.6712617940606,56.0,1076.0
1722,FORAKER 1207 7SMH-11,2019-06-01,253.36,2395.0,1,216.75,470.11,29924.510000000002,144799.22,36108.686998749996,66033.19699874998,46.106230456701624,9.452952320808336,118.11063309125355,166.59140483852363,140.46328944023733,57.0,1078.0
1723,FORAKER 1207 7SMH-11,2019-06-02,235.26,2367.0,1,215.8899999999999,451.14999999999986,30159.77,147166.22,36324.576998749995,66484.34699874997,47.8532638811925,10.061208875286917,128.1976111536173,168.25502338575205,147.36639033303777,58.0,1055.0
1724,FORAKER 1207 7SMH-11,2019-06-03,253.36,2366.0,1,226.38000000000008,479.7400000000001,30413.13,149532.22,36550.95699874999,66964.08699874998,47.18806019927461,9.338490685191031,120.03919324281654,161.458419466163,139.58412264716296,59.0,1039.0
1725,FORAKER 1207 7SMH-11,2019-06-04,236.65,2376.0,1,212.49,449.14,30649.780000000002,151908.22,36763.44699874999,67413.22699874997,47.31041546065815,10.040143672089583,129.51523346714558,173.0125982340345,150.09401745279862,60.0,1029.0
1726,FORAKER 1207 7SMH-11,2019-06-05,214.37,2336.0,1,205.3899999999999,419.7599999999999,30864.15,154244.22,36968.83699874999,67832.98699874997,48.93034114732227,10.89704716144983,143.97606941269768,179.99336383830766,161.5994544471841,61.0,1016.0
1727,FORAKER 1207 7SMH-11,2019-06-06,211.61,2333.0,1,202.09999999999994,413.7099999999999,31075.760000000002,156577.22,37170.93699874999,68246.69699874998,48.85064417103767,11.024998818581352,146.85392939842163,183.92348836590796,164.96264774540134,62.0,1018.0
1728,FORAKER 1207 7SMH-11,2019-06-07,247.67,2345.0,1,200.98,448.65,31323.43,158922.22,37371.91699874999,68695.34699874997,44.796612058397415,9.468244034400614,126.47244317034765,185.94843764926856,153.11567368494366,63.0,996.0
1729,FORAKER 1207 7SMH-11,2019-06-08,215.02,2203.0,1,193.13000000000002,408.15000000000003,31538.45,161125.22,37565.04699874999,69103.49699874996,47.31838784760505,10.245558552692772,146.67682076085944,194.5065344521824,169.30907019171863,64.0,990.0
1730,FORAKER 1207 7SMH-11,2019-06-09,208.76,2200.0,1,174.02,382.78,31747.21,163325.22,37739.066998749986,69486.27699874996,45.46214535764669,10.538417321325925,152.0751580762598,216.8662624913802,181.53058414428645,65.0,988.0
1731,FORAKER 1207 7SMH-11,2019-06-10,224.07,2240.0,1,184.40000000000006,408.47,31971.28,165565.22,37923.46699874999,69894.74699874996,45.14407422821751,9.996875976257419,142.68433971526755,205.65871474376343,171.11353832288776,66.0,989.0
1732,FORAKER 1207 7SMH-11,2019-06-11,217.1,2334.0,1,188.55999999999997,405.65999999999997,32188.379999999997,167899.22,38112.026998749985,70300.40699874997,46.48227579746585,10.750806080147397,148.26522339935514,202.12148387118154,173.29883892607103,67.0,972.0
1733,FORAKER 1207 7SMH-11,2019-06-12,208.75,2308.0,1,195.63999999999996,404.39,32397.129999999997,170207.22,38307.666998749984,70704.79699874997,48.37904003560918,11.056287425149701,155.19583233532933,195.80692598011652,174.8430895886396,68.0,932.0
1734,FORAKER 1207 7SMH-11,2019-06-13,205.97,2327.0,1,184.18000000000004,390.15000000000003,32603.1,172534.22,38491.846998749985,71094.94699874996,47.20748430090991,11.297761809972327,158.29052774675924,208.9903735408295,182.22464949058042,69.0,925.0
1735,FORAKER 1207 7SMH-11,2019-06-14,203.93,2299.0,1,178.65000000000006,382.58000000000004,32807.03,174833.22,38670.496998749986,71477.52699874996,46.69611584505203,11.273476192811259,160.87397636443876,216.45954099496205,186.83027601743416,70.0,912.0
1736,FORAKER 1207 7SMH-11,2019-06-15,184.41,2300.0,1,175.98,360.39,32991.44,177133.22,38846.47699874999,71837.91699874996,48.830433696828436,12.472208665473673,178.90266254541513,220.74370382287756,199.33382446446896,71.0,906.0
1737,FORAKER 1207 7SMH-11,2019-06-16,208.06,2264.0,1,152.63999999999996,360.69999999999993,33199.5,179397.22,38999.11699874999,72198.61699874996,42.31771555309121,10.881476497164279,159.56695184081514,255.49735979264938,200.16250900679228,72.0,896.0
1738,FORAKER 1207 7SMH-11,2019-06-17,187.88,2342.0,1,153.97,341.85,33387.38,181739.22,39153.08699874999,72540.46699874997,45.04022231973087,12.465403449010006,177.70587609112198,254.29036175066565,212.19969869460277,73.0,930.0
1739,FORAKER 1207 7SMH-11,2019-06-18,178.84,2141.0,1,165.41000000000003,344.25,33566.219999999994,183880.22,39318.49699874999,72884.71699874997,48.049382716049394,11.971594721538805,187.6885484231715,237.70326460764153,211.72031081699336,74.0,920.0
1740,FORAKER 1207 7SMH-11,2019-06-19,173.27,2089.0,1,164.75,338.02,33739.48999999999,185969.22,39483.24699874999,73222.73699874997,48.7397195432223,12.056328273792346,194.72205228833604,239.65552047799693,216.62249866501975,75.0,895.0
1741,FORAKER 1207 7SMH-11,2019-06-20,183.7,2012.0,1,160.28,343.98,33923.18999999999,187981.22,39643.52699874999,73566.71699874997,46.59573231001802,10.952640174197061,184.6662493195427,247.33920014193905,213.86916971553566,76.0,881.0
1742,FORAKER 1207 7SMH-11,2019-06-21,170.49,2519.0,1,154.27,324.76,34093.679999999986,190500.22,39797.79699874999,73891.47699874996,47.5027712772509,14.7750601208282,199.97466127045564,257.9749594785116,227.5264102683519,77.0,875.0
1743,FORAKER 1207 7SMH-11,2019-06-22,191.4,1912.0,1,152.92000000000002,344.32000000000005,34285.07999999999,192412.22,39950.71699874999,74235.79699874997,44.41217472118959,9.989550679205852,179.1278996865203,261.2523999395107,215.60117622778216,78.0,870.0
1744,FORAKER 1207 7SMH-11,2019-06-23,141.26,2439.0,1,151.69000000000003,292.95000000000005,34426.33999999999,194851.22,40102.40699874999,74528.74699874996,51.78016726403823,17.266034263061023,243.70904714710457,264.37080228591196,254.40773851766497,79.0,863.0
1745,FORAKER 1207 7SMH-11,2019-06-24,167.0,1653.0,1,148.97,315.97,34593.33999999999,196504.22,40251.37699874999,74844.71699874997,47.14688103300946,9.89820359281437,207.14574850299394,270.1978720463851,236.87285817878268,80.0,844.0
1746,FORAKER 1207 7SMH-11,2019-06-25,169.1,2111.0,1,143.11000000000004,312.21000000000004,34762.43999999999,198615.22,40394.48699874999,75156.92699874997,45.83773742032607,12.483737433471319,205.57327025428734,282.2618055953461,240.72555971541578,81.0,837.0
1747,FORAKER 1207 7SMH-11,2019-06-26,162.13,2096.0,1,136.79,298.91999999999996,34924.569999999985,200711.22,40531.27699874999,75455.84699874997,45.76140773451091,12.927897366310985,215.41090482945776,296.3029241812267,252.42823162970018,82.0,842.0
1748,FORAKER 1207 7SMH-11,2019-06-27,143.35,2043.0,1,142.58999999999997,285.93999999999994,35067.919999999984,202754.22,40673.86699874999,75741.78699874997,49.86710498706022,14.251831182420649,244.6314614579699,285.250487402693,264.8869937705462,83.0,835.0
1749,FORAKER 1207 7SMH-11,2019-06-28,174.01,2029.0,1,139.78,313.78999999999996,35241.929999999986,204783.22,40813.64699874999,76055.57699874997,44.54571528729406,11.660249410953394,202.52818803517033,291.98488337923874,242.37731284856105,84.0,811.0
1750,FORAKER 1207 7SMH-11,2019-06-29,152.41,2355.0,1,134.26,286.66999999999996,35394.33999999999,207138.22,40947.90699874999,76342.24699874996,46.834339135591456,15.451742011679023,232.23108719900262,304.9896245996573,266.30706735532135,85.0,804.0
1751,FORAKER 1207 7SMH-11,2019-06-30,160.05,2198.0,1,131.34999999999997,291.4,35554.38999999999,209336.22,41079.25699874999,76633.64699874996,45.0754975978037,13.73320837238363,222.14551702592934,312.74653215645225,262.9843754246739,86.0,808.0
1752,FORAKER 1207 7SMH-11,2019-07-01,112.76,2159.0,1,132.63999999999996,245.39999999999998,35667.149999999994,211495.22,41211.89699874999,76879.04699874995,54.050529747351256,19.146860588861298,316.3103050727208,310.7048929338812,313.2805501171555,87.0,809.0
1753,FORAKER 1207 7SMH-11,2019-07-02,155.9,1683.0,1,132.20000000000002,288.1,35823.049999999996,213178.22,41344.096998749985,77167.14699874996,45.88684484553975,10.795381654906992,229.78223220012825,312.7390090677003,267.84847969021155,88.0,794.0
1754,FORAKER 1207 7SMH-11,2019-07-03,142.65,2065.0,1,127.42000000000002,270.07000000000005,35965.7,215243.22,41471.51699874998,77437.21699874997,47.1803606472396,14.475990185769366,252.12548194882578,325.4710170989639,286.73016995130877,89.0,783.0
1755,FORAKER 1207 7SMH-11,2019-07-04,143.34,2048.0,1,125.32999999999998,268.66999999999996,36109.03999999999,217291.22,41596.846998749985,77705.88699874996,46.64830461160532,14.287707548486116,251.91181805497413,331.8985637816165,289.2242788504484,90.0,779.0
1756,FORAKER 1207 7SMH-11,2019-07-05,157.96,2045.0,1,123.35999999999997,281.32,36266.99999999999,219336.22,41720.206998749985,77987.20699874997,43.850419451158814,12.946315522917194,229.59610027855146,338.19882456833653,277.21885041500775,91.0,775.0
1757,FORAKER 1207 7SMH-11,2019-07-06,142.69,2293.0,1,122.19000000000004,264.88000000000005,36409.689999999995,221629.22,41842.39699874999,78252.08699874998,46.13032316520689,16.069801667951502,255.16637465835024,342.43716342376604,295.4246715446616,92.0,763.0
1758,FORAKER 1207 7SMH-11,2019-07-07,100.21,1952.0,1,119.36999999999996,219.57999999999996,36509.899999999994,223581.22,41961.76699874999,78471.66699874998,54.36287457874123,19.479093902804113,364.3338988124937,351.52690792284494,357.3716504178431,93.0,758.0
1759,FORAKER 1207 7SMH-11,2019-07-08,123.16,1970.0,1,117.36999999999996,240.52999999999997,36633.06,225551.22,42079.13699874999,78712.19699874998,48.796407932482424,15.995453069178305,297.44283858395585,358.51697195833697,327.24482184654715,94.0,755.0
1760,FORAKER 1207 7SMH-11,2019-07-09,121.78,1871.0,1,116.58999999999999,238.37,36754.84,227422.22,42195.72699874999,78950.56699874997,48.91135629483575,15.363770734110691,301.8134340614222,361.9154901685393,331.2101648644962,95.0,750.0
1761,FORAKER 1207 7SMH-11,2019-07-10,123.86,1947.0,1,114.25,238.11,36878.7,229369.22,42309.97699874999,79188.67699874997,47.982025114442905,15.719360568383658,297.7450347166155,370.3280262472647,332.57182394166546,96.0,748.0
1762,FORAKER 1207 7SMH-11,2019-07-11,141.34,1990.0,1,114.66000000000001,256.0,37020.03999999999,231359.22,42424.63699874999,79444.67699874997,44.78906250000001,14.079524550728738,261.92189047686423,370.0038112571951,310.3307695263671,97.0,732.0
1763,FORAKER 1207 7SMH-11,2019-07-12,141.3,2154.0,1,107.95000000000003,249.25000000000006,37161.34,233513.22,42532.58699874999,79693.92699874997,43.30992978936811,15.24416135881104,262.9960368011323,394.0026586266788,319.7349127331994,98.0,723.0
1764,FORAKER 1207 7SMH-11,2019-07-13,116.91,2255.0,1,111.12,228.03,37278.25,235768.22,42643.70699874999,79921.95699874997,48.730430206551766,19.28834145924215,318.8628004447866,383.76266197579184,350.48878217230174,99.0,740.0
1765,FORAKER 1207 7SMH-11,2019-07-14,94.67,1818.0,1,110.35999999999997,205.02999999999997,37372.92,237586.22,42754.06699874999,80126.98699874997,53.82626932644002,19.203549170803843,394.77046582866797,387.40546392488227,390.8061600680387,100.0,742.0
1766,FORAKER 1207 7SMH-11,2019-07-15,120.42,1505.0,1,109.83,230.25,37493.34,239091.22,42863.896998749995,80357.23699874997,47.700325732899024,12.49792393290151,311.3547583457897,390.27494308249106,348.9999435342018,101.0,744.0
1767,FORAKER 1207 7SMH-11,2019-07-16,120.42,1602.0,1,108.77,229.19,37613.759999999995,240693.22,42972.66699874999,80586.42699874997,47.45844059513941,13.303437967115096,312.35475834578966,395.07830282936465,351.6140625627208,102.0,736.0
1768,FORAKER 1207 7SMH-11,2019-07-17,107.85,1873.0,1,106.30999999999996,214.15999999999997,37721.60999999999,242566.22,43078.97699874999,80800.58699874998,49.640455734030624,17.366713027352805,349.7599443671766,405.22036495861164,377.29074990077504,103.0,729.0
1769,FORAKER 1207 7SMH-11,2019-07-18,129.43,1787.0,1,100.09000000000002,229.52000000000004,37851.03999999999,244353.22,43179.066998749986,81030.10699874998,43.6084001394214,13.80669087537665,292.44410105848715,431.40240782046135,353.0415954982135,104.0,723.0
1770,FORAKER 1207 7SMH-11,2019-07-19,119.02,1781.0,1,103.23,222.25,37970.05999999999,246134.22,43282.29699874999,81252.35699874998,46.44769403824522,14.963871618215427,319.0225172239959,419.280218916497,365.5899077559054,105.0,734.0
1771,FORAKER 1207 7SMH-11,2019-07-20,116.93,1773.0,1,104.75,221.68,38086.98999999999,247907.22,43387.04699874999,81474.03699874997,47.25279682425117,15.162917985119302,325.72470708971167,414.1961527326968,367.52993954686923,106.0,731.0
1772,FORAKER 1207 7SMH-11,2019-07-21,90.48,1770.0,1,102.64000000000003,193.12000000000003,38177.469999999994,249677.22,43489.68699874999,81667.15699874997,53.1483015741508,19.56233421750663,421.9437444739168,423.71090217020634,422.8829587756315,107.0,723.0
1773,FORAKER 1207 7SMH-11,2019-07-22,84.2,1766.0,1,101.55999999999999,185.76,38261.66999999999,251443.22,43591.246998749986,81852.91699874996,54.67269595176571,20.973871733966746,454.414133016627,429.2166896292831,440.6380114058461,108.0,712.0
1774,FORAKER 1207 7SMH-11,2019-07-23,105.07,1761.16,1,101.34000000000002,206.41000000000003,38366.73999999999,253204.38,43692.58699874998,82059.32699874997,49.0964585049174,16.761777862377464,365.15408775102304,431.14848035079905,397.5549973293443,109.0,706.0
1775,FORAKER 1207 7SMH-11,2019-07-24,115.52,1773.68,1,98.78999999999998,214.30999999999997,38482.25999999999,254978.06,43791.37699874998,82273.63699874996,46.096775698754136,15.353878116343491,333.1220567867035,443.2774268524141,383.90013064602664,110.0,706.0
1776,FORAKER 1207 7SMH-11,2019-07-25,151.01,1777.55,1,98.76,249.76999999999998,38633.26999999999,256755.61,43890.136998749986,82523.40699874997,39.54037714697522,11.771074763260712,255.83252764717562,444.4120797767313,330.39759378127866,111.0,700.0
1777,FORAKER 1207 7SMH-11,2019-07-26,85.59,1762.81,1,96.87,182.46,38718.859999999986,258518.41999999998,43987.00699874999,82705.86699874997,53.09108845774416,20.595980838883044,452.3759785021613,454.0828636187673,453.28218238929065,112.0,695.0
1778,FORAKER 1207 7SMH-11,2019-07-27,105.08,1754.82,1,94.52,199.6,38823.93999999999,260273.24,44081.526998749985,82905.46699874998,47.35470941883768,16.699847735059002,369.4703083365054,466.37248200116363,415.3580510959418,113.0,693.0
1779,FORAKER 1207 7SMH-11,2019-07-28,103.7,1738.83,1,90.23,193.93,38927.639999999985,262012.06999999998,44171.75699874999,83099.39699874997,46.52709740628062,16.7678881388621,375.38707810993236,489.5462373794745,428.50202134146326,114.0,690.0
1780,FORAKER 1207 7SMH-11,2019-07-29,105.8,1716.37,1,89.14,194.94,39033.43999999999,263728.44,44260.89699874999,83294.33699874998,45.726890325228275,16.222778827977315,368.93610586011334,496.53238724197877,427.2819175066686,115.0,689.0
1781,FORAKER 1207 7SMH-11,2019-07-30,93.96,1677.6,1,91.69000000000001,185.65,39127.39999999999,265406.04,44352.58699874999,83479.98699874997,49.38863452733639,17.8544061302682,416.4261387824605,483.72327406205676,449.6632749730674,116.0,694.0
1782,FORAKER 1207 7SMH-11,2019-07-31,100.23,1671.21,1,94.12000000000002,194.35000000000002,39227.62999999999,267077.25,44446.70699874999,83674.33699874998,48.42809364548496,16.67375037413948,391.3761348897535,472.2344560003186,430.5342783573448,117.0,699.0
1783,FORAKER 1207 7SMH-11,2019-08-01,86.31,1694.83,1,96.20000000000003,182.51000000000005,39313.93999999999,268772.08,44542.90699874999,83856.84699874997,52.70944057859844,19.636542694936853,455.496929672112,463.0239812759873,459.464396464577,118.0,693.0
1784,FORAKER 1207 7SMH-11,2019-08-02,98.14,1738.15,1,95.58,193.72,39412.07999999999,270510.23000000004,44638.48699874999,84050.56699874997,49.33925252942391,17.710923170980234,401.59038108824114,467.0274848163841,433.8765589446106,119.0,674.0
1785,FORAKER 1207 7SMH-11,2019-08-03,97.45,1736.93,1,93.03999999999998,190.48999999999998,39509.529999999984,272247.16000000003,44731.52699874999,84241.05699874998,48.84245892172817,17.82380708055413,405.4338635197536,480.7773753090069,442.233487315607,120.0,671.0
1786,FORAKER 1207 7SMH-11,2019-08-04,103.7,1728.85,1,90.88,194.57999999999998,39613.22999999998,273976.01,44822.40699874999,84435.63699874998,46.7057251516086,16.671648987463836,381.99836065573754,493.2043023630061,433.9379021417925,121.0,666.0
1787,FORAKER 1207 7SMH-11,2019-08-05,89.79,1724.98,1,91.18000000000002,180.97000000000003,39703.01999999998,275700.99,44913.58699874999,84616.60699874998,50.384041553848704,19.211270742844412,442.17641162712977,492.581563925751,467.57256450654785,122.0,661.0
1788,FORAKER 1207 7SMH-11,2019-08-06,85.62,1706.37,1,94.64999999999999,180.26999999999998,39788.639999999985,277407.36,45008.23699874999,84796.87699874998,52.50457646863039,19.92957252978276,464.7119831814994,475.52284203645,470.38817883591275,123.0,658.0
1789,FORAKER 1207 7SMH-11,2019-08-07,116.23,1673.41,1,92.46000000000002,208.69000000000003,39904.86999999999,279080.76999999996,45100.69699874999,85005.56699874999,44.30494992572716,14.397401703518884,343.32676589520764,487.7860371917584,407.3293737062148,124.0,658.0
1790,FORAKER 1207 7SMH-11,2019-08-08,68.22,1614.33,1,87.26,155.48000000000002,39973.08999999999,280695.1,45187.95699874999,85161.04699874998,56.1229740159506,23.663588390501317,585.9438581061271,517.8541943473526,547.7299138072419,125.0,674.0
1791,FORAKER 1207 7SMH-11,2019-08-09,90.48,1672.04,1,95.15999999999998,185.64,40063.56999999999,282367.13999999996,45283.116998749996,85346.68699874998,51.26050420168067,18.47966401414677,442.78923519009714,475.8629360944725,459.74298103183577,126.0,665.0
1792,FORAKER 1207 7SMH-11,2019-08-10,119.02,1645.23,1,90.59000000000002,209.61,40182.58999999999,284012.36999999994,45373.70699874999,85556.29699874998,43.21835790277182,13.823138968240633,337.6120820030246,500.86882656750174,408.16896616931433,127.0,655.0
1793,FORAKER 1207 7SMH-11,2019-08-11,81.41,1586.31,1,87.60000000000001,169.01,40263.99999999999,285598.67999999993,45461.30699874999,85725.30699874998,51.83125258860423,19.485444048642673,494.5829750644883,518.9646917665524,507.22032423377306,128.0,664.0
