,,Well,PERIOD,TP,CP,BH,GROSS OIL,GROSS WTR,GROSS GAS,GROSS BOE,Downtime,Lift,Choke,Cum Prod,Days Online,Formation,Pad,Comp Order
4,34,FORAKER 1207 4LMH-11,2019-05-08,637.0,360.0,,335.58,356.0,2629.0,773.7467,0,FLOW,57.916666666666664,17930.68,35.0,LM,Pad2,2ZL
4,35,FORAKER 1207 4LMH-11,2019-05-09,633.0,362.0,,331.41,352.0,2600.0,764.7433,0,FLOW,59.333333333333336,18262.09,36.0,LM,Pad2,2ZL
4,36,FORAKER 1207 4LMH-11,2019-05-10,629.0,329.0,,325.15,332.0,2576.0,754.4833,0,FLOW,60.0,18587.24,37.0,LM,Pad2,2ZL
4,37,FORAKER 1207 4LMH-11,2019-05-11,626.0,339.0,,326.54,318.0,2558.0,752.8733,0,FLOW,62.333333333333336,18913.780000000002,38.0,LM,Pad2,2ZL
4,38,FORAKER 1207 4LMH-11,2019-05-12,603.0,317.0,,304.96,313.0,2549.0,729.7933,0,FLOW,64.0,19218.74,39.0,LM,Pad2,2ZL
4,39,FORAKER 1207 4LMH-11,2019-05-13,588.0,317.0,,288.93,301.0,2526.0,709.93,0,FLOW,64.0,19507.670000000002,40.0,LM,Pad2,2ZL
4,40,FORAKER 1207 4LMH-11,2019-05-14,982.0,327.0,,289.64,303.0,2511.0,708.14,0,FLOW,64.0,19797.31,41.0,LM,Pad2,2ZL
4,41,FORAKER 1207 4LMH-11,2019-05-15,579.0,306.0,,274.31,291.0,2485.0,688.4767,0,FLOW,64.0,20071.620000000003,42.0,LM,Pad2,2ZL
4,42,FORAKER 1207 4LMH-11,2019-05-16,577.0,299.0,2418.0,278.49,285.0,2436.0,684.49,0,FLOW,64.0,20350.110000000004,43.0,LM,Pad2,2ZL
4,43,FORAKER 1207 4LMH-11,2019-05-17,571.0,311.0,,272.23,278.0,2426.0,676.5633,0,FLOW,64.0,20622.340000000004,44.0,LM,Pad2,2ZL
4,44,FORAKER 1207 4LMH-11,2019-05-18,566.0,292.0,,265.26,268.0,2407.0,666.4267,0,FLOW,64.0,20887.600000000002,45.0,LM,Pad2,2ZL
4,45,FORAKER 1207 4LMH-11,2019-05-19,563.0,293.0,,256.21,232.0,2363.0,650.0433,0,FLOW,64.0,21143.81,46.0,LM,Pad2,2ZL
4,46,FORAKER 1207 4LMH-11,2019-05-20,560.0,287.0,,252.04,250.0,2315.0,637.8733,0,FLOW,64.0,21395.850000000002,47.0,LM,Pad2,2ZL
4,47,FORAKER 1207 4LMH-11,2019-05-21,550.0,286.0,,247.86,252.0,2331.0,636.36,0,FLOW,64.0,21643.710000000003,48.0,LM,Pad2,2ZL
4,48,FORAKER 1207 4LMH-11,2019-05-22,545.0,285.0,,240.2,254.0,2326.0,627.8667,0,FLOW,64.0,21883.910000000003,49.0,LM,Pad2,2ZL
4,49,FORAKER 1207 4LMH-11,2019-05-23,542.0,287.0,,236.72,244.0,2412.0,638.72,0,FLOW,,22120.630000000005,50.0,LM,Pad2,2ZL
4,50,FORAKER 1207 4LMH-11,2019-05-24,542.0,293.0,,225.59,233.0,2071.0,570.7567,0,FLOW,,22346.220000000005,51.0,LM,Pad2,2ZL
4,51,FORAKER 1207 4LMH-11,2019-05-25,535.0,279.0,,222.09,225.0,2311.0,607.2567,0,FLOW,,22568.310000000005,52.0,LM,Pad2,2ZL
4,52,FORAKER 1207 4LMH-11,2019-05-26,532.0,279.0,,225.59,221.0,2254.0,601.2567,0,FLOW,,22793.900000000005,53.0,LM,Pad2,2ZL
4,53,FORAKER 1207 4LMH-11,2019-05-27,529.0,290.0,,219.31,217.0,2239.0,592.4767,0,FLOW,,23013.210000000006,54.0,LM,Pad2,2ZL
4,54,FORAKER 1207 4LMH-11,2019-05-28,526.0,276.0,,211.65,202.0,2242.0,585.3167,0,FLOW,,23224.860000000008,55.0,LM,Pad2,2ZL
4,55,FORAKER 1207 4LMH-11,2019-05-29,522.0,271.0,,207.47,208.0,2171.0,569.3033,0,FLOW,,23432.33000000001,56.0,LM,Pad2,2ZL
4,56,FORAKER 1207 4LMH-11,2019-05-30,518.0,269.0,,217.23,214.0,2090.0,565.5633,0,FLOW,,23649.56000000001,57.0,LM,Pad2,2ZL
4,57,FORAKER 1207 4LMH-11,2019-05-31,514.0,268.0,,199.82,220.0,2157.0,559.32,0,FLOW,,23849.38000000001,58.0,LM,Pad2,2ZL
4,58,FORAKER 1207 4LMH-11,2019-06-01,510.0,272.0,,197.73,215.0,2141.0,554.5633,0,FLOW,,24047.110000000008,59.0,LM,Pad2,2ZL
4,59,FORAKER 1207 4LMH-11,2019-06-02,507.0,265.0,,184.5,209.0,2108.0,535.8333,0,FLOW,,24231.610000000008,60.0,LM,Pad2,2ZL
4,60,FORAKER 1207 4LMH-11,2019-06-03,507.0,259.0,,203.3,199.0,2109.0,554.8,0,FLOW,,24434.910000000007,61.0,LM,Pad2,2ZL
4,61,FORAKER 1207 4LMH-11,2019-06-04,505.0,256.0,,204.0,199.0,2108.0,555.3333,0,FLOW,,24638.910000000007,62.0,LM,Pad2,2ZL
4,62,FORAKER 1207 4LMH-11,2019-06-05,500.0,255.0,,199.81,188.0,2083.0,546.9767,0,FLOW,,24838.72000000001,63.0,LM,Pad2,2ZL
4,63,FORAKER 1207 4LMH-11,2019-06-06,498.0,248.0,,198.43,188.0,2067.0,542.93,0,FLOW,,25037.15000000001,64.0,LM,Pad2,2ZL
4,64,FORAKER 1207 4LMH-11,2019-06-07,495.0,245.0,,149.69,192.0,2104.0,500.3567,0,FLOW,,25186.840000000007,65.0,LM,Pad2,2ZL
4,65,FORAKER 1207 4LMH-11,2019-06-08,493.0,241.0,,181.01,190.0,1969.0,509.1767,0,FLOW,,25367.850000000006,66.0,LM,Pad2,2ZL
4,66,FORAKER 1207 4LMH-11,2019-06-09,491.0,248.0,,162.23,178.0,2019.0,498.73,0,FLOW,,25530.080000000005,67.0,LM,Pad2,2ZL
4,67,FORAKER 1207 4LMH-11,2019-06-10,487.0,240.0,,190.07,164.0,2017.0,526.2367,0,FLOW,,25720.150000000005,68.0,LM,Pad2,2ZL
4,68,FORAKER 1207 4LMH-11,2019-06-11,462.0,169.0,,181.01,167.0,2185.0,545.1767,0,FLOW,,25901.160000000003,69.0,LM,Pad2,2ZL
4,69,FORAKER 1207 4LMH-11,2019-06-12,449.0,169.0,,172.68,204.0,2163.0,533.18,0,FLOW,,26073.840000000004,70.0,LM,Pad2,2ZL
4,70,FORAKER 1207 4LMH-11,2019-06-13,440.0,168.0,,169.87,181.0,2181.0,533.37,0,FLOW,,26243.710000000003,71.0,LM,Pad2,2ZL
4,71,FORAKER 1207 4LMH-11,2019-06-14,433.0,157.0,,174.76,179.0,2145.0,532.26,0,FLOW,,26418.47,72.0,LM,Pad2,2ZL
4,72,FORAKER 1207 4LMH-11,2019-06-15,426.0,159.0,,158.74,175.0,2134.0,514.4067,0,FLOW,,26577.210000000003,73.0,LM,Pad2,2ZL
4,73,FORAKER 1207 4LMH-11,2019-06-16,424.0,229.0,,174.76,180.0,2153.0,533.5933,0,FLOW,,26751.97,74.0,LM,Pad2,2ZL
4,74,FORAKER 1207 4LMH-11,2019-06-17,434.0,176.0,,167.79,159.0,2315.0,553.6233,0,FLOW,,26919.760000000002,75.0,LM,Pad2,2ZL
4,75,FORAKER 1207 4LMH-11,2019-06-18,425.0,160.0,,158.05,163.0,2086.0,505.7167,0,FLOW,,27077.81,76.0,LM,Pad2,2ZL
4,76,FORAKER 1207 4LMH-11,2019-06-19,417.0,154.0,,144.11,155.0,2032.0,482.7767,0,FLOW,,27221.920000000002,77.0,LM,Pad2,2ZL
4,77,FORAKER 1207 4LMH-11,2019-06-20,412.0,153.0,,213.04,160.0,1973.0,541.8733,0,FLOW,,27434.960000000003,78.0,LM,Pad2,2ZL
4,78,FORAKER 1207 4LMH-11,2019-06-21,407.0,155.0,,149.69,159.0,2438.0,556.0233,0,FLOW,,27584.65,79.0,LM,Pad2,2ZL
4,79,FORAKER 1207 4LMH-11,2019-06-22,402.0,152.0,,169.87,157.0,1780.0,466.5367,0,FLOW,,27754.52,80.0,LM,Pad2,2ZL
4,80,FORAKER 1207 4LMH-11,2019-06-23,396.0,145.0,,111.4,147.0,2394.0,510.4,0,FLOW,,27865.920000000002,81.0,LM,Pad2,2ZL
4,81,FORAKER 1207 4LMH-11,2019-06-24,393.0,146.0,,141.33,144.0,1576.0,403.9967,0,FLOW,,28007.250000000004,82.0,LM,Pad2,2ZL
4,82,FORAKER 1207 4LMH-11,2019-06-25,390.0,147.0,,140.64,138.0,2012.0,475.9733,0,FLOW,,28147.890000000003,83.0,LM,Pad2,2ZL
4,83,FORAKER 1207 4LMH-11,2019-06-26,388.0,150.0,,139.96,141.0,2033.0,478.7933,0,FLOW,,28287.850000000002,84.0,LM,Pad2,2ZL
4,84,FORAKER 1207 4LMH-11,2019-06-27,384.0,135.0,,0.0,135.0,1981.0,330.1667,0,FLOW,,28287.850000000002,85.0,LM,Pad2,2ZL
5,0,FORAKER 1207 5WH-11,2019-04-04,300.0,407.0,4356.0,125.26,833.0,34.0,130.9267,0,FLOW,34.0,125.26,1.0,WF,Pad2,2ZF
5,1,FORAKER 1207 5WH-11,2019-04-05,740.0,528.0,4144.0,128.03,1312.0,225.0,165.53,0,FLOW,38.0,253.29000000000002,2.0,WF,Pad2,2ZF
5,2,FORAKER 1207 5WH-11,2019-04-06,1134.0,546.0,3940.0,217.8,2360.0,457.0,293.9667,0,FLOW,41.333333333333336,471.09000000000003,3.0,WF,Pad2,2ZF
5,3,FORAKER 1207 5WH-11,2019-04-07,1208.0,515.0,3813.0,240.76,2653.0,630.0,345.76,0,FLOW,44.666666666666664,711.85,4.0,WF,Pad2,2ZF
5,4,FORAKER 1207 5WH-11,2019-04-08,1238.0,491.0,3489.0,290.18,2794.0,911.0,442.0133,0,FLOW,47.416666666666664,1002.03,5.0,WF,Pad2,2ZF
5,5,FORAKER 1207 5WH-11,2019-04-09,1239.0,495.0,3304.0,357.67,2760.0,1109.0,542.5033,0,FLOW,50.0,1359.7,6.0,WF,Pad2,2ZF
5,6,FORAKER 1207 5WH-11,2019-04-10,1219.0,506.0,3123.0,400.11,2689.0,1372.0,628.7767,0,FLOW,51.416666666666664,1759.81,7.0,WF,Pad2,2ZF
5,7,FORAKER 1207 5WH-11,2019-04-11,1199.0,506.0,2937.0,454.93,2610.0,1569.0,716.43,0,FLOW,53.916666666666664,2214.74,8.0,WF,Pad2,2ZF
5,8,FORAKER 1207 5WH-11,2019-04-12,1201.0,500.0,2775.0,481.58,2490.0,1811.0,783.4133,0,FLOW,55.583333333333336,2696.3199999999997,9.0,WF,Pad2,2ZF
5,9,FORAKER 1207 5WH-11,2019-04-13,1208.0,494.0,2615.0,466.64,2319.0,1950.0,791.64,0,FLOW,56.833333333333336,3162.9599999999996,10.0,WF,Pad2,2ZF
5,10,FORAKER 1207 5WH-11,2019-04-14,1202.0,498.0,2532.0,477.86,2142.0,2033.0,816.6933,0,FLOW,58.0,3640.8199999999997,11.0,WF,Pad2,2ZF
5,11,FORAKER 1207 5WH-11,2019-04-15,1164.0,487.0,2399.0,460.55,2009.0,2123.0,814.3833,0,FLOW,58.0,4101.37,12.0,WF,Pad2,2ZF
5,12,FORAKER 1207 5WH-11,2019-04-16,1132.0,476.0,2296.0,442.5,1792.0,2168.0,803.8333,0,FLOW,58.0,4543.87,13.0,WF,Pad2,2ZF
5,13,FORAKER 1207 5WH-11,2019-04-17,1101.0,469.0,2213.0,427.81,1697.0,2196.0,793.81,0,FLOW,58.0,4971.68,14.0,WF,Pad2,2ZF
5,14,FORAKER 1207 5WH-11,2019-04-18,1074.0,453.0,2138.0,414.04,1533.0,2201.0,780.8733,0,FLOW,59.833333333333336,5385.72,15.0,WF,Pad2,2ZF
5,15,FORAKER 1207 5WH-11,2019-04-19,1043.0,449.0,2059.0,414.75,1454.0,2236.0,787.4167,0,FLOW,60.0,5800.47,16.0,WF,Pad2,2ZF
5,16,FORAKER 1207 5WH-11,2019-04-20,1020.0,429.0,2000.0,385.38,1317.0,2267.0,763.2133,0,FLOW,60.0,6185.85,17.0,WF,Pad2,2ZF
5,17,FORAKER 1207 5WH-11,2019-04-21,994.0,422.0,1943.0,366.61,1233.0,2210.0,734.9433,0,FLOW,60.0,6552.46,18.0,WF,Pad2,2ZF
5,18,FORAKER 1207 5WH-11,2019-04-22,1001.0,416.0,1891.0,364.64,1189.0,2183.0,728.4733,0,FLOW,60.0,6917.1,19.0,WF,Pad2,2ZF
5,19,FORAKER 1207 5WH-11,2019-04-23,966.0,405.0,1851.0,347.92,1113.0,2118.0,700.92,0,FLOW,60.0,7265.02,20.0,WF,Pad2,2ZF
5,20,FORAKER 1207 5WH-11,2019-04-24,947.0,374.0,1804.0,334.7,1030.0,2175.0,697.2,0,FLOW,60.0,7599.72,21.0,WF,Pad2,2ZF
5,21,FORAKER 1207 5WH-11,2019-04-25,924.0,377.0,1766.0,320.8,971.0,2146.0,678.4667,0,FLOW,61.75,7920.52,22.0,WF,Pad2,2ZF
5,22,FORAKER 1207 5WH-11,2019-04-26,914.0,383.0,1729.0,302.69,916.0,2418.0,705.69,0,FLOW,62.0,8223.210000000001,23.0,WF,Pad2,2ZF
5,23,FORAKER 1207 5WH-11,2019-04-27,895.0,374.0,1694.0,295.74,883.0,2075.0,641.5733,0,FLOW,63.916666666666664,8518.95,24.0,WF,Pad2,2ZF
5,24,FORAKER 1207 5WH-11,2019-04-28,878.0,366.0,1663.0,290.18,888.0,2057.0,633.0133,0,FLOW,64.0,8809.130000000001,25.0,WF,Pad2,2ZF
5,25,FORAKER 1207 5WH-11,2019-04-29,868.0,362.0,1637.0,272.78,812.0,1999.0,605.9467,0,FLOW,64.0,9081.910000000002,26.0,WF,Pad2,2ZF
5,26,FORAKER 1207 5WH-11,2019-04-30,842.0,421.0,1607.0,269.99,771.0,1996.0,602.6567,0,FLOW,64.0,9351.900000000001,27.0,WF,Pad2,2ZF
5,27,FORAKER 1207 5WH-11,2019-05-01,827.0,426.0,1582.0,262.35,757.0,1953.0,587.85,0,FLOW,64.0,9614.250000000002,28.0,WF,Pad2,2ZF
5,28,FORAKER 1207 5WH-11,2019-05-02,813.0,363.0,1557.0,258.15,733.0,1935.0,580.65,0,FLOW,64.0,9872.400000000001,29.0,WF,Pad2,2ZF
5,29,FORAKER 1207 5WH-11,2019-05-03,809.0,340.0,1530.0,251.89,707.0,1945.0,576.0567,0,FLOW,64.0,10124.29,30.0,WF,Pad2,2ZF
5,30,FORAKER 1207 5WH-11,2019-05-04,826.0,383.0,1507.0,246.34,691.0,1911.0,564.84,0,FLOW,64.0,10370.630000000001,31.0,WF,Pad2,2ZF
5,31,FORAKER 1207 5WH-11,2019-05-05,822.0,329.0,1491.0,236.6,662.0,1903.0,553.7667,0,FLOW,64.0,10607.230000000001,32.0,WF,Pad2,2ZF
5,32,FORAKER 1207 5WH-11,2019-05-06,879.0,332.0,1470.0,231.72,648.0,1878.0,544.72,0,FLOW,64.0,10838.95,33.0,WF,Pad2,2ZF
5,33,FORAKER 1207 5WH-11,2019-05-07,884.0,321.0,1457.0,226.15,643.0,1862.0,536.4833,0,FLOW,64.0,11065.1,34.0,WF,Pad2,2ZF
5,34,FORAKER 1207 5WH-11,2019-05-08,870.0,334.0,1434.0,225.46,629.0,1842.0,532.46,0,FLOW,64.0,11290.56,35.0,WF,Pad2,2ZF
5,35,FORAKER 1207 5WH-11,2019-05-09,849.0,317.0,1413.0,223.37,614.0,1834.0,529.0367,0,FLOW,64.0,11513.93,36.0,WF,Pad2,2ZF
5,36,FORAKER 1207 5WH-11,2019-05-10,833.0,325.0,1379.0,219.88,589.0,1822.0,523.5467,0,FLOW,64.0,11733.81,37.0,WF,Pad2,2ZF
5,37,FORAKER 1207 5WH-11,2019-05-11,822.0,338.0,1381.0,208.76,577.0,1812.0,510.76,0,FLOW,64.0,11942.57,38.0,WF,Pad2,2ZF
5,38,FORAKER 1207 5WH-11,2019-05-12,809.0,305.0,1365.0,201.79,627.0,1795.0,500.9567,0,FLOW,64.0,12144.36,39.0,WF,Pad2,2ZF
5,39,FORAKER 1207 5WH-11,2019-05-13,799.0,303.0,1357.0,202.5,551.0,1784.0,499.8333,0,FLOW,64.0,12346.86,40.0,WF,Pad2,2ZF
5,40,FORAKER 1207 5WH-11,2019-05-14,788.0,301.0,1341.0,197.62,730.0,1769.0,492.4533,0,FLOW,64.0,12544.480000000001,41.0,WF,Pad2,2ZF
5,41,FORAKER 1207 5WH-11,2019-05-15,778.0,301.0,1325.0,208.76,711.0,1746.0,499.76,0,FLOW,64.0,12753.240000000002,42.0,WF,Pad2,2ZF
5,42,FORAKER 1207 5WH-11,2019-05-16,745.0,271.0,1285.0,187.18,694.0,1834.0,492.8467,0,FLOW,64.0,12940.420000000002,43.0,WF,Pad2,2ZF
5,43,FORAKER 1207 5WH-11,2019-05-17,739.0,269.0,1277.0,197.63,657.0,1820.0,500.9633,0,FLOW,64.0,13138.050000000001,44.0,WF,Pad2,2ZF
5,44,FORAKER 1207 5WH-11,2019-05-18,730.0,286.0,1261.0,192.74,715.0,1798.0,492.4067,0,FLOW,64.0,13330.79,45.0,WF,Pad2,2ZF
5,45,FORAKER 1207 5WH-11,2019-05-19,722.0,263.0,1253.0,185.79,699.0,1758.0,478.79,0,FLOW,64.0,13516.580000000002,46.0,WF,Pad2,2ZF
5,46,FORAKER 1207 5WH-11,2019-05-20,715.0,265.0,1245.0,200.41,681.0,1756.0,493.0767,0,FLOW,64.0,13716.990000000002,47.0,WF,Pad2,2ZF
5,47,FORAKER 1207 5WH-11,2019-05-21,679.0,292.0,1221.0,164.23,618.0,1683.0,444.73,0,FLOW,64.0,13881.220000000001,48.0,WF,Pad2,2ZF
5,48,FORAKER 1207 5WH-11,2019-05-22,700.0,265.0,1213.0,180.92,589.0,1826.0,485.2533,0,FLOW,64.0,14062.140000000001,49.0,WF,Pad2,2ZF
5,49,FORAKER 1207 5WH-11,2019-05-23,712.0,299.0,1210.0,176.05,569.0,1810.0,477.7167,0,FLOW,,14238.19,50.0,WF,Pad2,2ZF
5,50,FORAKER 1207 5WH-11,2019-05-24,717.0,279.0,1210.0,169.79,570.0,1543.0,426.9567,0,FLOW,,14407.980000000001,51.0,WF,Pad2,2ZF
5,51,FORAKER 1207 5WH-11,2019-05-25,718.0,298.0,1210.0,167.7,526.0,1720.0,454.3667,0,FLOW,,14575.680000000002,52.0,WF,Pad2,2ZF
5,52,FORAKER 1207 5WH-11,2019-05-26,721.0,272.0,1182.0,186.49,501.0,1680.0,466.49,0,FLOW,,14762.170000000002,53.0,WF,Pad2,2ZF
5,53,FORAKER 1207 5WH-11,2019-05-27,715.0,250.0,1180.0,157.27,514.0,1771.0,452.4367,0,FLOW,,14919.440000000002,54.0,WF,Pad2,2ZF
5,54,FORAKER 1207 5WH-11,2019-05-28,717.0,253.0,1175.0,167.0,506.0,1591.0,432.1667,0,FLOW,,15086.440000000002,55.0,WF,Pad2,2ZF
5,55,FORAKER 1207 5WH-11,2019-05-29,883.0,254.0,1164.0,176.75,519.0,1669.0,454.9167,0,FLOW,,15263.190000000002,56.0,WF,Pad2,2ZF
5,56,FORAKER 1207 5WH-11,2019-05-30,883.0,275.0,1164.0,164.91,489.0,1612.0,433.5767,0,FLOW,,15428.100000000002,57.0,WF,Pad2,2ZF
5,57,FORAKER 1207 5WH-11,2019-05-31,876.0,231.0,1158.0,159.35,503.0,1663.0,436.5167,0,FLOW,,15587.450000000003,58.0,WF,Pad2,2ZF
5,58,FORAKER 1207 5WH-11,2019-06-01,876.0,248.0,1150.0,158.67,488.0,1643.0,432.5033,0,FLOW,,15746.120000000003,59.0,WF,Pad2,2ZF
5,59,FORAKER 1207 5WH-11,2019-06-02,867.0,231.0,1120.0,147.51,481.0,1616.0,416.8433,0,FLOW,,15893.630000000003,60.0,WF,Pad2,2ZF
5,60,FORAKER 1207 5WH-11,2019-06-03,861.0,234.0,1126.0,156.57,467.0,1617.0,426.07,0,FLOW,,16050.200000000003,61.0,WF,Pad2,2ZF
5,61,FORAKER 1207 5WH-11,2019-06-04,854.0,239.0,116.0,131.51,457.0,1623.0,402.01,0,FLOW,,16181.710000000003,62.0,WF,Pad2,2ZF
5,62,FORAKER 1207 5WH-11,2019-06-05,855.0,235.0,1111.0,168.4,426.0,1593.0,433.9,0,FLOW,,16350.110000000002,63.0,WF,Pad2,2ZF
5,63,FORAKER 1207 5WH-11,2019-06-06,852.0,234.0,1009.0,164.91,400.0,1587.0,429.41,0,FLOW,,16515.020000000004,64.0,WF,Pad2,2ZF
5,64,FORAKER 1207 5WH-11,2019-06-07,850.0,233.0,1109.0,133.61,440.0,1559.0,393.4433,0,FLOW,,16648.630000000005,65.0,WF,Pad2,2ZF
5,65,FORAKER 1207 5WH-11,2019-06-08,838.0,229.0,1093.0,147.52,407.0,1479.0,394.02,0,FLOW,,16796.150000000005,66.0,WF,Pad2,2ZF
5,66,FORAKER 1207 5WH-11,2019-06-09,832.0,215.0,1078.0,136.39,393.0,1535.0,392.2233,0,FLOW,,16932.540000000005,67.0,WF,Pad2,2ZF
5,67,FORAKER 1207 5WH-11,2019-06-10,821.0,212.0,1078.0,140.56,388.0,1536.0,396.56,0,FLOW,,17073.100000000006,68.0,WF,Pad2,2ZF
5,68,FORAKER 1207 5WH-11,2019-06-11,815.0,201.0,1068.0,141.95,372.0,1525.0,396.1167,0,FLOW,,17215.050000000007,69.0,WF,Pad2,2ZF
5,69,FORAKER 1207 5WH-11,2019-06-12,807.0,218.0,158.0,141.96,359.0,1479.0,388.46,0,FLOW,,17357.010000000006,70.0,WF,Pad2,2ZF
5,70,FORAKER 1207 5WH-11,2019-06-13,778.0,217.0,1051.0,137.08,364.0,1509.0,388.58,0,FLOW,,17494.090000000007,71.0,WF,Pad2,2ZF
5,71,FORAKER 1207 5WH-11,2019-06-14,807.0,216.0,1053.0,155.87,363.0,1546.0,413.5367,0,FLOW,,17649.960000000006,72.0,WF,Pad2,2ZF
5,72,FORAKER 1207 5WH-11,2019-06-15,746.0,158.0,974.0,134.31,371.0,1702.0,417.9767,0,FLOW,,17784.270000000008,73.0,WF,Pad2,2ZF
5,73,FORAKER 1207 5WH-11,2019-06-16,779.0,231.0,1018.0,139.17,380.0,1649.0,414.0033,0,FLOW,,17923.440000000006,74.0,WF,Pad2,2ZF
5,74,FORAKER 1207 5WH-11,2019-06-17,741.0,224.0,967.0,141.96,329.0,1651.0,417.1267,0,FLOW,,18065.400000000005,75.0,WF,Pad2,2ZF
5,75,FORAKER 1207 5WH-11,2019-06-18,721.0,178.0,943.0,123.86,353.0,1457.0,366.6933,0,FLOW,,18189.260000000006,76.0,WF,Pad2,2ZF
5,76,FORAKER 1207 5WH-11,2019-06-19,710.0,197.0,927.0,128.04,325.0,1356.0,354.04,0,FLOW,,18317.300000000007,77.0,WF,Pad2,2ZF
5,77,FORAKER 1207 5WH-11,2019-06-20,708.0,148.0,923.0,126.65,336.0,1292.0,341.9833,0,FLOW,,18443.950000000008,78.0,WF,Pad2,2ZF
5,78,FORAKER 1207 5WH-11,2019-06-21,705.0,147.0,919.0,115.51,325.0,1558.0,375.1767,0,FLOW,,18559.460000000006,79.0,WF,Pad2,2ZF
5,79,FORAKER 1207 5WH-11,2019-06-22,702.0,145.0,918.0,125.96,309.0,1167.0,320.46,0,FLOW,,18685.420000000006,80.0,WF,Pad2,2ZF
5,80,FORAKER 1207 5WH-11,2019-06-23,709.0,139.0,926.0,106.46,297.0,1511.0,358.2933,0,FLOW,,18791.880000000005,81.0,WF,Pad2,2ZF
5,81,FORAKER 1207 5WH-11,2019-06-24,704.0,147.0,918.0,137.78,312.0,1086.0,318.78,0,FLOW,,18929.660000000003,82.0,WF,Pad2,2ZF
5,82,FORAKER 1207 5WH-11,2019-06-25,711.0,150.0,930.0,102.99,317.0,1393.0,335.1567,0,FLOW,,19032.650000000005,83.0,WF,Pad2,2ZF
5,83,FORAKER 1207 5WH-11,2019-06-26,704.0,152.0,918.0,119.0,302.0,1380.0,349.0,0,FLOW,,19151.650000000005,84.0,WF,Pad2,2ZF
5,84,FORAKER 1207 5WH-11,2019-06-27,685.0,145.0,894.0,0.0,294.0,1322.0,220.3333,0,FLOW,,19151.650000000005,85.0,WF,Pad2,2ZF
6,0,FORAKER 1207 6UMH-11,2019-04-04,,,,150.38,0.0,0.0,150.38,0,FLOW,22.0,150.38,1.0,UM,Pad2,1Z
6,1,FORAKER 1207 6UMH-11,2019-04-05,992.0,1202.0,4259.0,208.87,37.0,185.0,239.7033,0,FLOW,26.666666666666668,359.25,2.0,UM,Pad2,1Z
6,2,FORAKER 1207 6UMH-11,2019-04-06,1679.0,1182.0,4115.0,916.25,350.0,461.0,993.0833,0,FLOW,30.0,1275.5,3.0,UM,Pad2,1Z
6,3,FORAKER 1207 6UMH-11,2019-04-07,1651.0,1223.0,3828.0,1096.56,601.0,1191.0,1295.06,0,FLOW,32.75,2372.06,4.0,UM,Pad2,1Z
6,4,FORAKER 1207 6UMH-11,2019-04-08,1495.0,1093.0,3581.0,1183.6,716.0,1629.0,1455.1,0,FLOW,35.166666666666664,3555.66,5.0,UM,Pad2,1Z
6,5,FORAKER 1207 6UMH-11,2019-04-09,1385.0,999.0,3430.0,1144.61,772.0,1785.0,1442.11,0,FLOW,36.0,4700.2699999999995,6.0,UM,Pad2,1Z
6,6,FORAKER 1207 6UMH-11,2019-04-10,1309.0,938.0,3314.0,1187.78,707.0,1756.0,1480.4467,0,FLOW,37.416666666666664,5888.049999999999,7.0,UM,Pad2,1Z
6,7,FORAKER 1207 6UMH-11,2019-04-11,1246.0,870.0,3179.0,1575.56,693.0,1781.0,1872.3933,0,FLOW,40.916666666666664,7463.609999999999,8.0,UM,Pad2,1Z
6,8,FORAKER 1207 6UMH-11,2019-04-12,1170.0,796.0,3019.0,1260.21,737.0,2064.0,1604.21,0,FLOW,44.0,8723.82,9.0,UM,Pad2,1Z
6,9,FORAKER 1207 6UMH-11,2019-04-13,1175.0,737.0,2864.0,1482.25,738.0,2326.0,1869.9167,0,FLOW,46.0,10206.07,10.0,UM,Pad2,1Z
6,10,FORAKER 1207 6UMH-11,2019-04-14,1174.0,712.0,2764.0,1361.85,683.0,2516.0,1781.1833,0,FLOW,47.833333333333336,11567.92,11.0,UM,Pad2,1Z
6,11,FORAKER 1207 6UMH-11,2019-04-15,1173.0,694.0,2664.0,1372.97,796.0,2648.0,1814.3033,0,FLOW,48.0,12940.89,12.0,UM,Pad2,1Z
6,12,FORAKER 1207 6UMH-11,2019-04-16,1172.0,695.0,2574.0,1316.58,546.0,2763.0,1777.08,0,FLOW,48.0,14257.47,13.0,UM,Pad2,1Z
6,13,FORAKER 1207 6UMH-11,2019-04-17,1172.0,698.0,2496.0,1275.49,503.0,2877.0,1754.99,0,FLOW,48.0,15532.96,14.0,UM,Pad2,1Z
6,14,FORAKER 1207 6UMH-11,2019-04-18,1176.0,692.0,2438.0,1258.79,466.0,2964.0,1752.79,0,FLOW,49.833333333333336,16791.75,15.0,UM,Pad2,1Z
6,15,FORAKER 1207 6UMH-11,2019-04-19,1173.0,706.0,2347.0,1230.92,443.0,3232.0,1769.5867,0,FLOW,50.0,18022.67,16.0,UM,Pad2,1Z
6,16,FORAKER 1207 6UMH-11,2019-04-20,1159.0,709.0,2263.0,1182.21,418.0,3509.0,1767.0433,0,FLOW,50.0,19204.879999999997,17.0,UM,Pad2,1Z
6,17,FORAKER 1207 6UMH-11,2019-04-21,1152.0,736.0,2194.0,1147.37,376.0,3631.0,1752.5367,0,FLOW,50.0,20352.249999999996,18.0,UM,Pad2,1Z
